,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,56.7586,56.7424,56.7067,56.6885,56.6841,56.5826,56.396,56.4818,56.4403,56.2891,55.3293,55.4665,53.7217,53.9563,55.9061,49.1713,55.7201,55.4104,55.4196,38.0377,52.5473,52.2935,55.0025,54.159,33.628,54.8271,32.1857,54.8529,51.2107,31.0805,37.0391,54.1223,54.0504,42.1113,44.1641,37.4525
FUE 2,55.0482,55.0276,54.9822,54.9591,54.9535,54.8252,54.5912,54.6984,54.6465,54.4584,53.2972,53.4599,51.4501,51.7136,53.9885,46.5744,53.7635,53.3932,53.4041,35.2874,50.1541,49.8785,52.913,51.9428,30.8696,52.7089,29.426,52.7388,48.7164,28.3201,34.2861,51.9012,51.8198,39.3805,41.4528,34.7005
FUE 3,58.0949,58.0717,58.0205,57.9945,57.9881,57.8439,57.5823,57.702,57.644,57.4345,56.1618,56.3382,54.192,54.4698,56.9155,49.1651,56.669,56.2658,56.2777,37.8121,52.8375,52.5516,55.7473,54.7122,33.391,55.5282,31.9469,55.5603,51.353,30.8406,36.8098,54.6682,54.582,41.9135,43.9941,37.2246
FUE 4,66.0266,66.0021,65.948,65.9206,65.9138,65.7619,65.4868,65.6125,65.5516,65.3318,64.0063,64.1892,61.9808,62.265,64.7893,56.8882,64.5327,64.1141,64.1264,45.5077,60.6006,60.3102,63.5779,62.5133,41.0852,63.3519,39.6408,63.385,59.0958,38.5344,44.5049,62.4682,62.3799,49.6124,51.6965,44.9199
FUE 5,55.4314,55.4142,55.3763,55.357,55.3523,55.2447,55.0473,55.1379,55.0941,54.9344,53.9272,54.0705,52.2611,52.5029,54.5312,47.6272,54.336,54.0119,54.0215,36.4525,51.0559,50.7966,53.5866,52.7121,32.0406,53.4042,30.5979,53.431,49.6933,29.4925,35.4532,52.6742,52.5999,40.5313,42.5894,35.8668
FUE 6,64.6072,64.5823,64.5275,64.4997,64.4928,64.3388,64.0602,64.1875,64.1258,63.9032,62.5639,62.7484,60.5239,60.8098,63.3545,55.4146,63.0952,62.6727,62.6851,44.0271,59.1371,58.8456,62.1318,61.0596,39.6043,61.9041,38.1599,61.9374,57.6271,37.0535,43.0243,61.0142,60.9254,48.1328,50.2177,43.4393
FUE 7,61.5581,61.5339,61.4804,61.4533,61.4466,61.2962,61.024,61.1485,61.0882,60.8705,59.556,59.7375,57.5419,57.8248,60.3329,52.4627,60.0784,59.663,59.6752,41.0877,56.1669,55.8775,59.1304,58.0719,36.6655,58.9059,35.2211,58.9387,54.6663,34.1148,40.085,58.027,57.9392,45.1918,47.2751,40.4999
FUE 8,57.9973,57.9774,57.9335,57.9112,57.9057,57.7816,57.555,57.6589,57.6086,57.4261,56.295,56.454,54.4823,54.7418,56.9693,49.6507,56.7502,56.3889,56.3995,38.3835,53.2031,52.9304,55.9193,54.9672,33.9667,55.7193,32.5233,55.7486,51.7791,31.4175,37.3826,54.9263,54.8462,42.4741,44.544,37.7968
FUE 9,56.3481,56.3182,56.2524,56.2191,56.2109,56.0273,55.6981,55.8481,55.7753,55.5144,53.9865,54.1932,51.7591,52.0659,54.8803,46.4433,54.5848,54.1082,54.1221,34.9731,50.2895,49.9838,53.5063,52.3352,30.5462,53.2553,29.1011,53.2919,48.7159,27.9944,33.9689,52.2861,52.1903,39.0889,41.184,34.3845
FUE 10,61.9977,61.9722,61.9161,61.8876,61.8806,61.7229,61.4381,61.5682,61.5051,61.2778,59.9145,60.1019,57.8498,58.1385,60.7184,52.7122,60.4544,60.025,60.0375,41.313,56.4517,56.1583,59.4762,58.3909,36.8896,59.2454,35.4451,59.2791,54.9331,34.3386,40.31,58.345,58.2553,45.4201,47.5065,40.7251
FUE 11,109.1868,109.1655,109.1186,109.0948,109.0889,108.9565,108.7153,108.8258,108.7723,108.5786,107.3878,107.5543,105.5076,105.7751,108.0957,100.5903,107.8651,107.486,107.4972,89.2847,104.1956,103.9172,106.9956,106.0079,84.866,106.7874,83.4222,106.8179,102.745,82.3162,88.2831,105.9656,105.8829,93.3801,95.4548,88.6976
FUE 12,65.9657,65.9453,65.8683,65.8138,65.803,65.8114,65.1595,65.1697,65.0291,65.5798,64.2049,65.1641,64.5182,64.5384,64.7941,61.8217,63.2997,62.5626,63.6604,58.499,63.5016,47.5479,61.591,56.8519,57.988,63.4114,58.2116,62.1919,43.4627,53.0655,59.0383,61.7805,62.0942,44.984,40.9249,49.6184
FUE 13,63.1349,63.1172,63.0504,63.0031,62.9937,63.001,62.4288,62.4379,62.3131,62.7989,61.5733,62.4329,61.8562,61.8745,62.1037,59.366,60.7456,60.0614,61.0772,56.1765,60.9315,45.3351,59.148,54.5667,55.6786,60.8485,55.8967,59.7144,41.2558,50.8279,56.7003,59.3271,59.6226,42.7755,38.7196,47.3996
FUE 14,65.4015,65.3796,65.2975,65.2394,65.228,65.2369,64.5456,64.5564,64.4081,64.9905,63.5435,64.5504,63.8712,63.8925,64.1608,61.08,62.6024,61.8412,62.9765,57.6995,62.8117,46.7027,60.8437,56.0367,57.183,62.7181,57.409,61.46,42.6151,52.2305,58.2455,61.0378,61.3596,44.137,40.0766,48.7756
FUE 15,59.2397,59.2172,59.133,59.0735,59.0617,59.0709,58.3637,58.3747,58.2233,58.8186,57.3427,58.3686,57.6761,57.6977,57.9711,54.8478,56.3874,55.6168,56.7667,51.4452,56.5996,40.4311,54.6093,49.7764,50.9265,56.5047,51.1534,55.2315,36.3426,45.9627,51.9936,54.8052,55.1301,37.8648,33.8038,42.5049
FUE 16,79.7472,79.7275,79.6537,79.6014,79.5911,79.5991,78.9715,78.9814,78.8456,79.3765,78.0467,78.9759,78.3509,78.3706,78.6183,75.7152,77.1645,76.4428,77.5165,72.4307,77.3617,61.5104,75.4882,70.7941,71.9234,77.2735,72.1455,76.0791,57.4269,67.0211,72.9656,75.6747,75.9831,58.9477,54.8895,63.5792
FUE 17,57.8528,57.8351,57.7687,57.7216,57.7123,57.7195,57.1499,57.1589,57.0347,57.5184,56.2977,57.1539,56.5796,56.5978,56.8261,54.0963,55.4726,54.7902,55.8032,50.9116,55.6579,40.0741,53.8788,49.3031,50.4141,55.5752,50.632,54.444,35.9951,45.566,51.4348,54.0575,54.3524,37.5147,33.4589,42.1384
FUE 18,59.7753,59.7605,59.7044,59.6645,59.6566,59.6628,59.1756,59.1834,59.076,59.4918,58.4307,59.1791,58.6791,58.695,58.8948,56.433,57.693,57.0725,57.9903,53.4158,57.86,42.7255,56.231,51.8564,52.9354,57.7855,53.146,56.7545,38.6547,48.1834,53.9188,56.3971,56.67,40.1721,36.1209,44.7817
FUE 19,61.4014,61.3796,61.298,61.2403,61.2289,61.2377,60.5501,60.5609,60.4132,60.9928,59.5524,60.5549,59.8788,59.8999,60.1671,57.0961,58.6145,57.8555,58.9874,53.7208,58.8231,42.728,56.8603,52.0593,53.2047,58.7298,53.4305,57.4752,38.6406,48.2549,54.2661,57.054,57.3751,40.1625,36.1021,44.8007
FUE 20,55.4323,55.4187,55.3672,55.3306,55.3233,55.329,54.8793,54.8865,54.7869,55.1716,54.1845,54.8825,54.4171,54.432,54.6183,52.2876,53.4893,52.8995,53.7703,49.3586,53.6473,38.7504,52.0935,47.8261,48.8875,53.5768,49.0942,52.5957,34.6843,44.1889,49.8507,52.2531,52.5148,36.2004,32.1518,40.8019
FUE 21,68.1581,68.1413,68.0782,68.0334,68.0246,68.0314,67.488,67.4966,67.3777,67.8399,66.6693,67.4919,66.9408,66.9583,67.1777,64.5301,65.8711,65.2076,66.1915,61.3949,66.0509,50.5999,64.3172,59.8008,60.9025,65.9706,61.1182,64.8699,46.5232,56.0821,61.9122,64.4921,64.7804,48.0422,43.9878,52.6619
FUE 22,72.1829,72.1649,72.0972,72.0492,72.0397,72.047,71.4671,71.4763,71.35,71.8421,70.6018,71.4712,70.8878,70.9062,71.1381,68.3766,69.7663,69.0767,70.1008,65.1732,69.9539,54.3199,68.1573,63.5594,64.6739,69.8701,64.8925,68.7273,50.24,59.8154,65.6986,68.3375,68.6349,51.7599,47.7036,56.3851
FUE 23,68.4764,68.4628,68.4061,68.3452,68.2696,68.362,68.0257,67.6099,67.1894,68.1543,67.8277,67.922,67.7942,67.5909,66.5454,67.0927,60.9971,58.5603,63.4733,65.9361,66.5757,58.9256,55.3921,46.724,65.6634,64.2005,65.649,59.1056,54.9433,64.0124,65.1532,60.313,61.6492,62.0929,61.371,62.9545
FUE 24,63.5923,63.5798,63.5276,63.4715,63.4017,63.4869,63.1761,62.7894,62.3958,63.2952,62.9923,63.08,62.9612,62.7717,61.7885,62.3049,56.4098,54.0018,58.835,61.2095,61.8172,54.3637,50.8535,42.2015,60.9491,59.5409,60.9353,54.542,50.4065,59.3586,60.46,55.7354,57.0511,57.4864,56.7777,58.3293
FUE 25,69.2166,69.2025,69.1437,69.0807,69.0024,69.098,68.7503,68.3216,67.8892,68.8832,68.546,68.6433,68.5115,68.302,67.2293,67.79,61.6094,59.1608,64.1067,66.6069,67.2603,59.5274,55.9846,47.31,66.3289,64.8428,66.3142,59.7082,55.535,64.6523,65.8097,60.9213,62.2659,62.713,61.9858,63.5824
FUE 26,56.2167,56.1995,56.1277,56.051,55.9559,56.072,55.6524,55.144,54.6401,55.8119,55.409,55.5246,55.3681,55.121,53.8857,54.5256,47.8709,45.3613,50.4805,53.1879,53.9207,45.735,42.1438,33.4363,52.8799,51.2649,52.8637,45.9195,41.6904,51.061,52.3101,47.1619,48.5508,49.016,48.2602,49.9267
FUE 27,57.169,57.1578,57.1107,57.0602,56.9971,57.0741,56.7927,56.4401,56.0784,56.9008,56.6255,56.7053,56.5971,56.4239,55.5155,55.9946,50.3529,47.9836,52.711,54.9737,55.5422,48.3409,44.8625,36.2326,54.7286,53.3895,54.7155,48.5168,44.4179,53.2147,54.2659,49.6916,50.9798,51.4042,50.7129,52.2225
FUE 28,54.2908,54.2723,54.1951,54.1127,54.0108,54.1353,53.6864,53.1463,52.6147,53.8567,53.4273,53.5503,53.3838,53.1219,51.8245,52.4942,45.6713,43.1419,48.3186,51.099,51.8611,43.5178,39.9111,31.1932,50.7801,49.1196,50.7633,43.7035,39.4565,48.911,50.1922,44.9556,46.3589,46.8302,46.0649,47.7548
FUE 29,73.6978,73.683,73.6208,73.5543,73.4717,73.5726,73.2064,72.7568,72.3056,73.3461,72.9919,73.094,72.9557,72.7364,71.6203,72.2023,65.8901,63.4239,68.4196,70.9774,71.6524,63.7926,60.2356,51.5513,70.6912,69.1693,70.6761,63.9745,59.7849,68.975,70.158,65.196,66.5534,67.0057,66.2703,67.8869
FUE 30,72.2484,72.2349,72.1786,72.1182,72.0431,72.1348,71.801,71.388,70.9701,71.9287,71.6044,71.6981,71.5712,71.3691,70.3296,70.8739,64.7971,62.3629,67.2686,69.7232,70.3598,62.7278,59.1966,50.5299,69.4516,67.9939,69.4372,62.9078,58.7478,67.8063,68.9434,64.1138,65.4482,65.8911,65.1705,66.751
FUE 31,55.1012,55.0901,55.0439,54.9941,54.9321,55.0078,54.7308,54.3833,54.0264,54.8372,54.566,54.6447,54.5381,54.3673,53.4703,53.9436,48.3417,45.9787,50.689,52.9342,53.4967,46.3353,42.862,34.2358,52.6914,51.3632,52.6785,46.5108,42.4179,51.1896,52.2329,47.6825,48.9663,49.3889,48.7004,50.2032
FUE 32,66.6686,66.654,66.593,66.5277,66.4465,66.5456,66.1856,65.7431,65.2982,66.3231,65.9746,66.0751,65.939,65.723,64.6214,65.1962,58.9277,56.4673,61.4466,63.9854,64.6531,56.8353,53.283,44.6018,63.7019,62.1919,63.6869,57.0168,52.8326,61.9988,63.1733,58.2356,59.5888,60.0394,59.3066,60.9167
FUE 33,56.9393,56.9237,56.8588,56.7894,56.7032,56.8084,56.4266,55.9598,55.4929,56.5722,56.2037,56.3098,56.1661,55.9386,54.7869,55.3862,48.9689,46.489,51.5235,54.1274,54.8199,46.8593,43.2914,34.5997,53.8346,52.284,53.8191,47.042,42.8398,52.0867,53.2901,48.2701,49.6375,50.0938,49.352,50.9843
FUE 34,87.9657,87.9528,87.9138,87.8723,87.7777,87.8046,87.7093,87.4804,87.2132,87.3981,87.5516,87.0974,87.2338,86.6821,81.8215,86.9368,79.667,76.757,71.8728,86.0817,84.5908,84.6653,74.008,81.615,85.832,73.4541,85.7476,62.2651,83.153,84.9745,84.6969,55.4598,64.8999,84.4344,84.2733,84.5503
FUE 35,59.1898,59.1758,59.1334,59.0885,58.9862,59.0153,58.9123,58.6657,58.3791,58.5773,58.7423,58.2552,58.4011,57.8129,52.7754,58.0839,50.5881,47.6533,42.7518,57.178,55.6203,55.6976,44.8923,52.5649,56.9154,44.3368,56.8268,33.1366,54.1371,56.019,55.7304,26.3306,35.7721,55.4582,55.2915,55.5783
