,FBS,Bid
FUE 1,1,0.22792
FUE 2,1,0.71686
FUE 3,1,0.099628
FUE 4,1,0.71702
FUE 5,1,0.23958
FUE 6,1,0.41284
FUE 7,1,0.28944
FUE 8,1,0.15162
FUE 9,2,0.3098
FUE 10,2,0.63344
FUE 11,2,0.022592
FUE 12,2,0.62416
FUE 13,2,0.20019
FUE 14,2,0.39706
FUE 15,2,0.46583
FUE 16,2,0.79836
FUE 17,3,0.221
FUE 18,3,0.38239
FUE 19,3,0.90679
FUE 20,3,0.12388
FUE 21,3,0.045057
FUE 22,3,0.6896
FUE 23,3,0.29812
FUE 24,3,0.99656
FUE 25,4,0.18393
FUE 26,4,0.55515
FUE 27,4,0.5913
FUE 28,4,0.49904
FUE 29,4,0.46256
FUE 30,4,0.15277
FUE 31,4,0.25856
FUE 32,4,0.72238
FUE 33,5,0.99635
FUE 34,5,0.55531
FUE 35,5,0.64368
FUE 36,5,0.68081
FUE 37,5,0.95281
FUE 38,5,0.3664
FUE 39,5,0.46922
FUE 40,5,0.12854
FUE 41,6,0.079807
FUE 42,6,0.54401
FUE 43,6,0.67231
FUE 44,6,0.84351
FUE 45,6,0.59832
FUE 46,6,0.062401
FUE 47,6,0.73765
FUE 48,6,0.15359
