,FBS,Bid
FUE 1,1,0.27764
FUE 2,1,0.79767
FUE 3,1,0.47745
FUE 4,1,0.63084
FUE 5,1,0.64048
FUE 6,1,0.73972
FUE 7,1,0.69021
FUE 8,1,0.15651
FUE 9,1,0.48887
FUE 10,1,0.33954
FUE 11,1,0.51841
FUE 12,2,0.8106
FUE 13,2,0.35905
FUE 14,2,0.34954
FUE 15,2,0.65555
FUE 16,2,0.14871
FUE 17,2,0.39993
FUE 18,2,0.63346
FUE 19,2,0.41804
FUE 20,2,0.048939
FUE 21,2,0.43753
FUE 22,2,0.2474
FUE 23,3,0.52837
FUE 24,3,0.58196
FUE 25,3,0.90104
FUE 26,3,0.66732
FUE 27,3,0.71525
FUE 28,3,0.58655
FUE 29,3,0.43291
FUE 30,3,0.51182
FUE 31,3,0.99573
FUE 32,3,0.9753
FUE 33,3,0.32028
FUE 34,4,0.47099
FUE 35,4,0.8146
FUE 36,4,0.1376
FUE 37,4,0.55978
FUE 38,4,0.4512
FUE 39,4,0.85633
FUE 40,4,0.72338
FUE 41,4,0.24142
FUE 42,4,0.87356
FUE 43,4,0.89461
FUE 44,4,0.67915
FUE 45,5,0.3403
FUE 46,5,0.44846
FUE 47,5,0.17273
FUE 48,5,0.78318
FUE 49,5,0.062966
FUE 50,5,0.3795
FUE 51,5,0.71497
FUE 52,5,0.17499
FUE 53,5,0.56814
FUE 54,5,0.91009
FUE 55,5,0.0078363
FUE 56,6,0.90595
FUE 57,6,0.82178
FUE 58,6,0.68892
FUE 59,6,0.50126
FUE 60,6,0.67837
FUE 61,6,0.7821
FUE 62,6,0.38638
FUE 63,6,0.64643
FUE 64,6,0.52868
FUE 65,6,0.91939
FUE 66,6,0.27737
