,FBS,Bid
FUE 1,1,0.68595
FUE 2,1,0.95124
FUE 3,1,0.30854
FUE 4,1,0.312
FUE 5,1,0.67467
FUE 6,1,0.94282
FUE 7,1,0.11783
FUE 8,1,0.87975
FUE 9,1,0.70451
FUE 10,1,0.93062
FUE 11,2,0.4136
FUE 12,2,0.11932
FUE 13,2,0.15249
FUE 14,2,0.51555
FUE 15,2,0.68268
FUE 16,2,0.36371
FUE 17,2,0.86252
FUE 18,2,0.35202
FUE 19,2,0.14749
FUE 20,2,0.92011
FUE 21,3,0.97179
FUE 22,3,0.15766
FUE 23,3,0.98787
FUE 24,3,0.10413
FUE 25,3,0.65348
FUE 26,3,0.53235
FUE 27,3,0.0094553
FUE 28,3,0.88058
FUE 29,3,0.12763
FUE 30,3,0.33276
FUE 31,4,0.31029
FUE 32,4,0.13252
FUE 33,4,0.92303
FUE 34,4,0.3202
FUE 35,4,0.76791
FUE 36,4,0.063127
FUE 37,4,0.12062
FUE 38,4,0.18317
FUE 39,4,0.94713
FUE 40,4,0.19397
FUE 41,5,0.59581
FUE 42,5,0.83526
FUE 43,5,0.58791
FUE 44,5,0.37472
FUE 45,5,0.92756
FUE 46,5,0.8664
FUE 47,5,0.79199
FUE 48,5,0.46073
FUE 49,5,0.94637
FUE 50,5,0.49992
FUE 51,6,0.0199
FUE 52,6,0.30117
FUE 53,6,0.92827
FUE 54,6,0.23826
FUE 55,6,0.25895
FUE 56,6,0.60154
FUE 57,6,0.33619
FUE 58,6,0.47407
FUE 59,6,0.53036
FUE 60,6,0.1441
