,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,65.0038,65.0015,64.9226,64.5654,64.7844,64.6173,64.7573,64.1185,64.5869,63.6433,61.2348,64.2689,64.2741,64.053,63.9011,63.7335,58.6251,60.674,62.3866,62.968,55.4483,58.6366,62.5052,61.3381,61.2848,59.8355,62.6063,58.4357,62.143,32.5023,61.7586,58.6607,61.8594,58.76,57.2786,45.3365
FUE 2,55.9008,55.8985,55.8201,55.465,55.6827,55.5166,55.6557,55.0204,55.4864,54.5476,52.1475,55.1701,55.1753,54.9553,54.8041,54.6374,49.5431,51.5882,53.2959,53.8752,46.3696,49.5545,53.4141,52.2506,52.1974,50.7514,53.5148,49.3539,53.0531,23.4265,52.6699,49.5787,52.7704,49.6778,48.1982,36.2605
FUE 3,63.9154,63.9134,63.8461,63.5388,63.7276,63.5837,63.7043,63.1496,63.5574,62.7304,60.5341,63.2812,63.2858,63.0922,62.9585,62.8104,58.0591,60.0091,61.5977,62.1258,54.9694,58.0702,61.706,60.6305,60.5807,59.2165,61.798,57.8768,61.3747,32.1052,61.0205,58.0934,61.1136,58.1888,56.7571,44.9318
FUE 4,114.9766,114.9744,114.8987,114.5553,114.766,114.6053,114.7399,114.1243,114.5761,113.6644,111.3124,114.2695,114.2746,114.0611,113.9141,113.7518,108.7376,110.761,112.4409,113.0082,105.5829,108.7489,112.5568,111.4139,111.3615,109.9343,112.6555,108.55,112.2028,82.6573,111.8264,108.7729,111.9251,108.8711,107.4024,95.4897
FUE 5,63.3767,63.3741,63.2848,62.8831,63.1289,62.9413,63.0984,62.386,62.9072,61.8635,59.2846,62.5527,62.5585,62.3137,62.1462,61.9622,56.5744,58.6967,60.5054,61.1299,53.3355,56.5862,60.6323,59.3935,59.3373,57.8238,60.7406,56.3799,60.2456,30.3328,59.8374,56.611,59.9442,56.7131,55.1958,43.1723
FUE 6,73.9682,73.9662,73.8949,73.5708,73.7698,73.618,73.7452,73.1619,73.5904,72.7234,70.4526,73.2999,73.3047,73.1017,72.9617,72.8069,67.9291,69.9148,71.5474,72.0942,64.8075,67.9403,71.6594,70.5514,70.5004,69.1057,71.7545,67.7442,71.3172,41.913,70.9523,67.9639,71.0481,68.0607,66.6108,54.7424
FUE 7,56.7484,56.7465,56.6818,56.3861,56.5679,56.4294,56.5454,56.0105,56.404,55.6046,53.4612,56.1376,56.142,55.955,55.8256,55.6822,51.0214,52.9454,54.5024,55.0173,47.9551,51.0323,54.6081,53.5557,53.5069,52.1647,54.6979,50.841,54.2845,25.1136,53.938,51.0553,54.0291,51.1497,49.7313,37.9381
FUE 8,61.7314,61.7289,61.6448,61.265,61.4976,61.3201,61.4687,60.7924,61.2878,60.2929,57.7959,60.9512,60.9567,60.7235,60.5635,60.3875,55.1332,57.2209,58.9837,59.5875,51.9233,55.1448,59.1067,57.9021,57.8473,56.3642,59.2115,54.9411,58.7317,28.947,58.3349,55.1694,58.4388,55.2701,53.7696,41.784
FUE 9,57.447,57.4453,57.3863,57.116,57.2824,57.1556,57.2619,56.7703,57.1324,56.3943,54.3715,56.8876,56.8916,56.7191,56.5994,56.4663,52.0149,53.8772,55.3611,55.8457,49.0054,52.0256,55.4609,54.4618,54.4152,53.1248,55.5455,51.839,55.155,26.2197,54.8261,52.048,54.9128,52.1399,50.7536,39.0388
FUE 10,68.6954,68.693,68.6072,68.2208,68.4574,68.2768,68.428,67.7407,68.244,67.2341,64.7118,67.9019,67.9075,67.6707,67.5085,67.33,62.0342,64.1327,65.9099,66.5201,58.8152,62.0459,66.034,64.8188,64.7636,63.271,66.1399,61.8413,65.6554,35.8306,65.2551,62.0705,65.3599,62.1717,60.6659,48.6684
