,FBS,Bid
FUE 1,1,0.31288
FUE 2,1,0.40424
FUE 3,1,0.78901
FUE 4,1,0.021328
FUE 5,1,0.11987
FUE 6,1,0.28833
FUE 7,1,0.9021
FUE 8,1,0.507
FUE 9,1,0.91078
FUE 10,2,0.2698
FUE 11,2,0.83406
FUE 12,2,0.62136
FUE 13,2,0.586
FUE 14,2,0.62177
FUE 15,2,0.35942
FUE 16,2,0.47495
FUE 17,2,0.31396
FUE 18,2,0.066463
FUE 19,3,0.24302
FUE 20,3,0.60584
FUE 21,3,0.43201
FUE 22,3,0.43513
FUE 23,3,0.094993
FUE 24,3,0.059415
FUE 25,3,0.87315
FUE 26,3,0.16631
FUE 27,3,0.14157
FUE 28,4,0.65512
FUE 29,4,0.085736
FUE 30,4,0.77493
FUE 31,4,0.52352
FUE 32,4,0.24222
FUE 33,4,0.12827
FUE 34,4,0.12153
FUE 35,4,0.045482
FUE 36,4,0.79032
FUE 37,5,0.078209
FUE 38,5,0.46165
FUE 39,5,0.85332
FUE 40,5,0.65343
FUE 41,5,0.80172
FUE 42,5,0.98509
FUE 43,5,0.70775
FUE 44,5,0.37247
FUE 45,5,0.70427
FUE 46,6,0.80482
FUE 47,6,0.088457
FUE 48,6,0.069213
FUE 49,6,0.77317
FUE 50,6,0.86502
FUE 51,6,0.35375
FUE 52,6,0.68464
FUE 53,6,0.60443
FUE 54,6,0.19549
