,FBS,Bid
FUE 1,1,0.36397
FUE 2,1,0.70784
FUE 3,1,0.0126
FUE 4,1,0.8303
FUE 5,1,0.94304
FUE 6,1,0.18372
FUE 7,1,0.29441
FUE 8,1,0.76313
FUE 9,1,0.96774
FUE 10,1,0.51929
FUE 11,1,0.15337
FUE 12,1,0.66077
FUE 13,1,0.70102
FUE 14,1,0.27253
FUE 15,2,0.21425
FUE 16,2,0.68301
FUE 17,2,0.13164
FUE 18,2,0.81382
FUE 19,2,0.98303
FUE 20,2,0.67237
FUE 21,2,0.3426
FUE 22,2,0.58932
FUE 23,2,0.051705
FUE 24,2,0.048934
FUE 25,2,0.91922
FUE 26,2,0.59903
FUE 27,2,0.5238
FUE 28,2,0.14822
FUE 29,3,0.12038
FUE 30,3,0.15743
FUE 31,3,0.44625
FUE 32,3,0.70016
FUE 33,3,0.66625
FUE 34,3,0.85015
FUE 35,3,0.83612
FUE 36,3,0.56231
FUE 37,3,0.62218
FUE 38,3,0.11316
FUE 39,3,0.51233
FUE 40,3,0.58397
FUE 41,3,0.72169
FUE 42,3,0.95173
FUE 43,4,0.43971
FUE 44,4,0.88928
FUE 45,4,0.23737
FUE 46,4,0.3664
FUE 47,4,0.9004
FUE 48,4,0.24598
FUE 49,4,0.72086
FUE 50,4,0.15844
FUE 51,4,0.045859
FUE 52,4,0.69426
FUE 53,4,0.43749
FUE 54,4,0.67723
FUE 55,4,0.9575
FUE 56,4,0.86334
FUE 57,5,0.92079
FUE 58,5,0.95872
FUE 59,5,0.34587
FUE 60,5,0.28344
FUE 61,5,0.95908
FUE 62,5,0.60212
FUE 63,5,0.15299
FUE 64,5,0.37343
FUE 65,5,0.38891
FUE 66,5,0.881
FUE 67,5,0.57875
FUE 68,5,0.80035
FUE 69,5,0.67375
FUE 70,5,0.025845
FUE 71,6,0.17971
FUE 72,6,0.99599
FUE 73,6,0.18013
FUE 74,6,0.058241
FUE 75,6,0.90457
FUE 76,6,0.82609
FUE 77,6,0.31263
FUE 78,6,0.46794
FUE 79,6,0.28253
FUE 80,6,0.16535
FUE 81,6,0.49815
FUE 82,6,0.049513
FUE 83,6,0.62668
FUE 84,6,0.60495
