,FBS,Bid
FUE 1,1,0.01715
FUE 2,1,0.84406
FUE 3,1,0.7719
FUE 4,1,0.28911
FUE 5,1,0.70063
FUE 6,1,0.91304
FUE 7,1,0.9449
FUE 8,1,0.26797
FUE 9,2,0.15436
FUE 10,2,0.3706
FUE 11,2,0.22281
FUE 12,2,0.026262
FUE 13,2,0.18108
FUE 14,2,0.24385
FUE 15,2,0.99712
FUE 16,2,0.65493
FUE 17,3,0.11783
FUE 18,3,0.82477
FUE 19,3,0.73142
FUE 20,3,0.71438
FUE 21,3,0.55722
FUE 22,3,0.38107
FUE 23,3,0.34736
FUE 24,3,0.085379
FUE 25,4,0.21217
FUE 26,4,0.088572
FUE 27,4,0.75953
FUE 28,4,0.069622
FUE 29,4,0.58578
FUE 30,4,0.28279
FUE 31,4,0.52166
FUE 32,4,0.97427
FUE 33,5,0.68421
FUE 34,5,0.40148
FUE 35,5,0.10477
FUE 36,5,0.41489
FUE 37,5,0.5477
FUE 38,5,0.23135
FUE 39,5,0.0060296
FUE 40,5,0.54114
FUE 41,6,0.8799
FUE 42,6,0.37842
FUE 43,6,0.8265
FUE 44,6,0.15274
FUE 45,6,0.60028
FUE 46,6,0.83836
FUE 47,6,0.3223
FUE 48,6,0.40596
