,FBS,Bid
FUE 1,1,0.44191
FUE 2,1,0.92225
FUE 3,1,0.86645
FUE 4,1,0.61897
FUE 5,1,0.28296
FUE 6,1,0.75584
FUE 7,1,0.87188
FUE 8,1,0.20723
FUE 9,1,0.68293
FUE 10,1,0.21438
FUE 11,1,0.041052
FUE 12,1,0.85838
FUE 13,1,0.52257
FUE 14,2,0.54934
FUE 15,2,0.38375
FUE 16,2,0.59191
FUE 17,2,0.62416
FUE 18,2,0.18064
FUE 19,2,0.93651
FUE 20,2,0.96857
FUE 21,2,0.72534
FUE 22,2,0.71072
FUE 23,2,0.56204
FUE 24,2,0.18064
FUE 25,2,0.38315
FUE 26,2,0.54486
FUE 27,3,0.6972
FUE 28,3,0.83092
FUE 29,3,0.65507
FUE 30,3,0.62896
FUE 31,3,0.09776
FUE 32,3,0.67542
FUE 33,3,0.86009
FUE 34,3,0.74967
FUE 35,3,0.21227
FUE 36,3,0.11268
FUE 37,3,0.12291
FUE 38,3,0.5144
FUE 39,3,0.86016
FUE 40,4,0.32282
FUE 41,4,0.28176
FUE 42,4,0.97913
FUE 43,4,0.44125
FUE 44,4,0.93191
FUE 45,4,0.023254
FUE 46,4,0.32303
FUE 47,4,0.65129
FUE 48,4,0.50597
FUE 49,4,0.67637
FUE 50,4,0.29025
FUE 51,4,0.84019
FUE 52,4,0.70396
FUE 53,5,0.16242
FUE 54,5,0.38855
FUE 55,5,0.40352
FUE 56,5,0.52607
FUE 57,5,0.62355
FUE 58,5,0.85853
FUE 59,5,0.81545
FUE 60,5,0.34572
FUE 61,5,0.59179
FUE 62,5,0.39067
FUE 63,5,0.22357
FUE 64,5,0.48117
FUE 65,5,0.26954
FUE 66,6,0.80272
FUE 67,6,0.037096
FUE 68,6,0.34
FUE 69,6,0.60445
FUE 70,6,0.66348
FUE 71,6,0.87775
FUE 72,6,0.42723
FUE 73,6,0.65853
FUE 74,6,0.46927
FUE 75,6,0.83094
FUE 76,6,0.035127
FUE 77,6,0.83404
FUE 78,6,0.31019
