,FBS,Bid
FUE 1,1,0.49708
FUE 2,1,0.26208
FUE 3,1,0.29683
FUE 4,1,0.6791
FUE 5,1,0.24515
FUE 6,1,0.87897
FUE 7,1,0.15846
FUE 8,1,0.57357
FUE 9,1,0.2515
FUE 10,1,0.66845
FUE 11,1,0.81252
FUE 12,1,0.079898
FUE 13,1,0.90165
FUE 14,1,0.8255
FUE 15,2,0.29474
FUE 16,2,0.2382
FUE 17,2,0.89352
FUE 18,2,0.79206
FUE 19,2,0.16463
FUE 20,2,0.68219
FUE 21,2,0.25186
FUE 22,2,0.89444
FUE 23,2,0.80536
FUE 24,2,0.79314
FUE 25,2,0.33092
FUE 26,2,0.32255
FUE 27,2,0.97498
FUE 28,2,0.2805
FUE 29,3,0.31412
FUE 30,3,0.11924
FUE 31,3,0.31628
FUE 32,3,0.8422
FUE 33,3,0.89189
FUE 34,3,0.15647
FUE 35,3,0.65286
FUE 36,3,0.65243
FUE 37,3,0.30161
FUE 38,3,0.69412
FUE 39,3,0.49725
FUE 40,3,0.54552
FUE 41,3,0.35532
FUE 42,3,0.041297
FUE 43,4,0.24146
FUE 44,4,0.39728
FUE 45,4,0.28867
FUE 46,4,0.084445
FUE 47,4,0.81006
FUE 48,4,0.55372
FUE 49,4,0.4034
FUE 50,4,0.26443
FUE 51,4,0.42585
FUE 52,4,0.77977
FUE 53,4,0.66928
FUE 54,4,0.99948
FUE 55,4,0.62662
FUE 56,4,0.63956
FUE 57,5,0.58498
FUE 58,5,0.94596
FUE 59,5,0.29196
FUE 60,5,0.78934
FUE 61,5,0.36313
FUE 62,5,0.78108
FUE 63,5,0.43393
FUE 64,5,0.59615
FUE 65,5,0.62037
FUE 66,5,0.25296
FUE 67,5,0.5936
FUE 68,5,0.20723
FUE 69,5,0.49099
FUE 70,5,0.35083
FUE 71,6,0.96629
FUE 72,6,0.9671
FUE 73,6,0.017821
FUE 74,6,0.69842
FUE 75,6,0.74667
FUE 76,6,0.99994
FUE 77,6,0.004709
FUE 78,6,0.25353
FUE 79,6,0.049313
FUE 80,6,0.78907
FUE 81,6,0.68884
FUE 82,6,0.11843
FUE 83,6,0.50779
FUE 84,6,0.94075
