,FBS,Bid
FUE 1,1,0.37413
FUE 2,1,0.33798
FUE 3,1,0.69293
FUE 4,1,0.70274
FUE 5,1,0.094454
FUE 6,1,0.35418
FUE 7,1,0.35612
FUE 8,1,0.35319
FUE 9,1,0.9719
FUE 10,1,0.79543
FUE 11,1,0.85009
FUE 12,2,0.40693
FUE 13,2,0.23446
FUE 14,2,0.27071
FUE 15,2,0.0059536
FUE 16,2,0.49374
FUE 17,2,0.58977
FUE 18,2,0.8385
FUE 19,2,0.93568
FUE 20,2,0.89558
FUE 21,2,0.24018
FUE 22,2,0.38361
FUE 23,3,0.95379
FUE 24,3,0.29948
FUE 25,3,0.48607
FUE 26,3,0.94786
FUE 27,3,0.17141
FUE 28,3,0.85587
FUE 29,3,0.5475
FUE 30,3,0.93408
FUE 31,3,0.23981
FUE 32,3,0.72804
FUE 33,3,0.21871
FUE 34,4,0.24764
FUE 35,4,0.43529
FUE 36,4,0.13525
FUE 37,4,0.28829
FUE 38,4,0.1268
FUE 39,4,0.9991
FUE 40,4,0.24924
FUE 41,4,0.47413
FUE 42,4,0.27748
FUE 43,4,0.69692
FUE 44,4,0.72695
FUE 45,5,0.95842
FUE 46,5,0.59591
FUE 47,5,0.49882
FUE 48,5,0.74719
FUE 49,5,0.16251
FUE 50,5,0.29251
FUE 51,5,0.49104
FUE 52,5,0.93475
FUE 53,5,0.44303
FUE 54,5,0.30357
FUE 55,5,0.81638
FUE 56,6,0.26789
FUE 57,6,0.2778
FUE 58,6,0.080517
FUE 59,6,0.064279
FUE 60,6,0.1541
FUE 61,6,0.13605
FUE 62,6,0.68327
FUE 63,6,0.075149
FUE 64,6,0.12696
FUE 65,6,0.33311
FUE 66,6,0.27074
