,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,57.5375,57.5355,57.5334,57.5249,57.344,57.3347,57.2811,56.9423,55.2516,53.6482,56.7599,55.4178,56.852,55.9712,56.7688,56.5089,51.0105,47.3917,49.1995,44.6699,55.9446,55.1284,45.4263,55.5943,55.181,53.7699,51.4519,53.4874,55.4635,55.0137,55.0424,55.1826,54.9091,52.0876,39.782,52.6593
FUE 2,54.1758,54.1721,54.1682,54.1523,53.8207,53.8041,53.7082,53.122,50.5676,48.4839,52.8194,50.7985,52.9712,51.5944,52.834,52.4159,45.4057,41.5123,43.427,38.6963,51.5551,50.3986,39.473,51.0476,50.4707,48.6346,45.901,48.2861,50.8626,50.243,50.2817,50.4727,50.1021,46.6262,33.7367,47.2923
FUE 3,54.2801,54.2778,54.2755,54.2656,54.0582,54.0477,53.9865,53.6021,51.735,50.0209,53.3968,51.9154,53.5004,52.5206,53.4069,53.116,47.2732,43.5815,45.418,40.8339,52.4913,51.6016,41.5958,52.1076,51.6586,50.1496,47.7285,49.8511,51.9651,51.4778,51.5087,51.6602,51.365,48.387,35.926,48.9824
FUE 4,79.8944,79.8917,79.889,79.8778,79.6408,79.6288,79.5593,79.1251,77.0752,75.2538,78.8952,77.2698,79.011,77.9274,78.9064,78.5828,72.4046,68.6482,70.5101,65.8782,77.8954,76.9318,66.645,77.4778,76.993,75.3891,72.8725,75.0756,77.3235,76.7989,76.8321,76.9948,76.6781,73.5517,60.9533,74.1689
FUE 5,54.4241,54.4223,54.4204,54.4126,54.2472,54.2388,54.1897,53.878,52.2972,50.7667,53.7095,52.4543,53.7947,52.9749,53.7178,53.4767,48.2045,44.6375,46.4246,41.9344,52.95,52.1806,42.6866,52.6208,52.2305,50.8837,48.6361,50.6118,52.4975,52.0719,52.099,52.2319,51.9725,49.2559,37.061,49.8114
FUE 6,65.8172,65.815,65.8127,65.8034,65.6068,65.5968,65.5387,65.1727,63.3758,61.7049,64.9766,63.5506,65.0756,64.1353,64.9862,64.7077,58.9995,55.3354,57.1611,52.5975,64.1071,63.2464,53.3573,63.7367,63.3017,61.8309,59.4495,61.5386,63.5987,63.1262,63.1562,63.3033,63.0166,60.0992,47.6971,60.6855
FUE 7,60.511,60.5089,60.5067,60.4976,60.3053,60.2955,60.2387,59.8802,58.1123,56.4597,59.6879,58.2848,59.785,58.861,59.6973,59.4239,53.7723,50.1202,51.9412,47.3865,58.8333,57.9847,48.1455,58.4683,58.0392,56.5845,54.22,56.2948,58.3323,57.866,57.8956,58.0408,57.7577,54.866,42.4894,55.4485
FUE 8,87.9188,87.9163,87.9137,87.903,87.6775,87.666,87.5997,87.1847,85.2038,83.4222,86.9642,85.3931,87.0753,86.0311,86.975,86.6638,80.61,76.8769,78.7297,74.1149,86.0001,85.0642,74.88,85.5953,85.1238,83.555,81.0733,83.2471,85.4454,84.9347,84.967,85.1255,84.8169,81.745,69.1961,82.3543
FUE 9,59.6343,59.6311,59.6277,59.614,59.3273,59.3128,59.2293,58.7137,56.3842,54.4118,58.4445,56.5994,58.5798,57.3348,58.4575,58.0822,51.4276,47.5891,49.4827,44.7912,57.2988,56.2263,45.564,56.8307,56.2937,54.5561,51.9118,54.2222,56.6591,56.0804,56.1168,56.2956,55.9482,52.6183,39.8452,53.2644
FUE 10,59.4462,59.4434,59.4396,59.4317,59.253,58.8826,59.1872,57.3782,55.9499,57.4154,56.7393,58.2652,57.3374,58.307,57.4947,58.3615,56.5506,55.4677,47.5949,49.6256,55.6411,50.7324,54.9321,57.0529,52.1593,44.7894,56.1115,56.5207,56.3093,56.6473,56.4203,56.2454,52.1283,55.785,52.8989,55.779
FUE 11,71.6349,71.6328,71.6299,71.6239,71.4885,71.2036,71.4383,69.9927,68.775,70.0236,69.4553,70.7166,69.9587,70.75,70.0892,70.7935,69.2942,68.3514,60.921,62.8979,68.5043,63.9633,67.8745,69.7206,65.3196,58.1589,68.9156,69.2686,69.0868,69.3769,69.1824,69.0316,65.2904,68.6307,66.013,68.6255
FUE 12,59.5736,59.5712,59.568,59.5614,59.4112,59.0968,59.3556,57.7818,56.4866,57.815,57.2074,58.5641,57.7454,58.6005,57.8856,58.6479,57.0361,56.041,48.4385,50.4369,56.2016,51.5187,55.5419,57.4904,52.9029,45.6589,56.6351,57.0089,56.8161,57.1239,56.9174,56.7577,52.8729,56.3346,53.6143,56.329
FUE 13,68.4355,68.4333,68.4304,68.4245,68.2891,68.0043,68.2389,66.7936,65.5761,66.8245,66.2563,67.5174,66.7597,67.5508,66.8901,67.5942,66.0953,65.1526,57.7226,59.6994,65.3055,60.7648,64.6757,66.5216,62.1211,54.9606,65.7167,66.0696,65.8879,66.1779,65.9835,65.8327,62.0918,65.4319,62.8144,65.4266
FUE 14,64.5908,64.5882,64.5846,64.5773,64.411,64.065,64.3497,62.6414,61.2687,62.6769,62.0296,63.484,62.6025,63.5235,62.7525,63.5749,61.8482,60.8017,53.0382,55.056,60.9698,56.1529,60.2811,62.3304,57.5627,50.243,61.4249,61.8194,61.6157,61.9412,61.7227,61.5541,57.532,61.1091,58.2909,61.1033
FUE 15,75.0735,75.071,75.0676,75.0605,74.9,74.5652,74.8407,73.1797,71.8339,73.2144,72.5809,74.0012,73.1416,74.0396,73.2883,74.0896,72.403,71.3742,63.6654,65.6767,71.5397,66.7684,70.861,72.8755,68.1696,60.8754,71.9874,72.3747,72.1748,72.4942,72.2798,72.1143,68.1392,71.6769,68.8921,71.6712
FUE 16,60.8021,60.7999,60.7968,60.7905,60.6468,60.3454,60.5936,59.0756,57.8137,59.1078,58.5172,59.8326,59.0403,59.8677,59.1763,59.9134,58.3503,57.3775,49.8476,51.837,57.5349,52.912,56.8879,58.7926,54.2845,47.0754,57.9589,58.3237,58.1357,58.4359,58.2345,58.0786,54.2548,57.665,54.9883,57.6596
FUE 17,65.3261,65.3241,65.3213,65.3157,65.1874,64.9169,65.1398,63.7582,62.5805,63.7879,63.2398,64.4526,63.7255,64.4845,63.8511,64.5261,63.084,62.1686,54.8319,56.7967,62.3174,57.853,61.7035,63.4961,59.194,52.0796,62.7171,63.0592,62.8831,63.164,62.9758,62.8296,59.1651,62.4404,59.8776,62.4352
FUE 18,80.9426,80.9403,80.9371,80.9306,80.7826,80.4726,80.7279,79.1729,77.8889,79.2058,78.6038,79.9467,79.1368,79.9826,79.2756,80.0294,78.434,77.4464,69.8681,71.8635,77.6059,72.943,76.9505,78.8843,74.3233,67.0909,78.0362,78.407,78.2158,78.5212,78.3163,78.1579,74.2935,77.738,75.0323,77.7325
