,FBS,Bid
FUE 1,1,0.89542
FUE 2,1,0.58741
FUE 3,1,0.3252
FUE 4,1,0.99485
FUE 5,1,0.20754
FUE 6,1,0.28625
FUE 7,1,0.83311
FUE 8,1,0.77025
FUE 9,2,0.20058
FUE 10,2,0.76477
FUE 11,2,0.61592
FUE 12,2,0.96427
FUE 13,2,0.50369
FUE 14,2,0.4787
FUE 15,2,0.5857
FUE 16,2,0.97959
FUE 17,3,0.3491
FUE 18,3,0.261
FUE 19,3,0.58994
FUE 20,3,0.74538
FUE 21,3,0.081984
FUE 22,3,0.37496
FUE 23,3,0.087008
FUE 24,3,0.31815
FUE 25,4,0.45323
FUE 26,4,0.16108
FUE 27,4,0.059868
FUE 28,4,0.44487
FUE 29,4,0.28527
FUE 30,4,0.19918
FUE 31,4,0.50981
FUE 32,4,0.019478
FUE 33,5,0.8301
FUE 34,5,0.20039
FUE 35,5,0.42656
FUE 36,5,0.73309
FUE 37,5,0.5268
FUE 38,5,0.2693
FUE 39,5,0.76784
FUE 40,5,0.95441
FUE 41,6,0.11769
FUE 42,6,0.024888
FUE 43,6,0.42204
FUE 44,6,0.064384
FUE 45,6,0.1256
FUE 46,6,0.092418
FUE 47,6,0.23269
FUE 48,6,0.21119
