,FBS,Bid
FUE 1,1,0.87338
FUE 2,1,0.20846
FUE 3,1,0.5332
FUE 4,1,0.14775
FUE 5,1,0.69732
FUE 6,1,0.88195
FUE 7,1,0.64928
FUE 8,1,0.34549
FUE 9,1,0.26317
FUE 10,1,0.53819
FUE 11,1,0.61029
FUE 12,1,0.97127
FUE 13,1,0.90251
FUE 14,1,0.71431
FUE 15,2,0.29621
FUE 16,2,0.39675
FUE 17,2,0.1899
FUE 18,2,0.30912
FUE 19,2,0.91233
FUE 20,2,0.84994
FUE 21,2,0.67641
FUE 22,2,0.82137
FUE 23,2,0.73403
FUE 24,2,0.085746
FUE 25,2,0.0789
FUE 26,2,0.12982
FUE 27,2,0.42987
FUE 28,2,0.12049
FUE 29,3,0.54977
FUE 30,3,0.95758
FUE 31,3,0.15746
FUE 32,3,0.44294
FUE 33,3,0.4257
FUE 34,3,0.51868
FUE 35,3,0.41675
FUE 36,3,0.80183
FUE 37,3,0.31206
FUE 38,3,0.034589
FUE 39,3,0.37553
FUE 40,3,0.76622
FUE 41,3,0.76308
FUE 42,3,0.10949
FUE 43,4,0.72269
FUE 44,4,0.89193
FUE 45,4,0.80199
FUE 46,4,0.29516
FUE 47,4,0.77259
FUE 48,4,0.22015
FUE 49,4,0.51605
FUE 50,4,0.63488
FUE 51,4,0.55374
FUE 52,4,0.39175
FUE 53,4,0.99867
FUE 54,4,0.65612
FUE 55,4,0.58851
FUE 56,4,0.065393
FUE 57,5,0.80018
FUE 58,5,0.041397
FUE 59,5,0.68307
FUE 60,5,0.36093
FUE 61,5,0.55574
FUE 62,5,0.35783
FUE 63,5,0.33855
FUE 64,5,0.037262
FUE 65,5,0.31162
FUE 66,5,0.49381
FUE 67,5,0.47704
FUE 68,5,0.17943
FUE 69,5,0.42366
FUE 70,5,0.21765
FUE 71,6,0.77235
FUE 72,6,0.32694
FUE 73,6,0.9604
FUE 74,6,0.81751
FUE 75,6,0.90848
FUE 76,6,0.39342
FUE 77,6,0.45409
FUE 78,6,0.011405
FUE 79,6,0.23032
FUE 80,6,0.47789
FUE 81,6,0.42749
FUE 82,6,0.98925
FUE 83,6,0.22428
FUE 84,6,0.3302
