,FBS,Bid
FUE 1,1,0.17534
FUE 2,1,0.15633
FUE 3,1,0.0599
FUE 4,1,0.32132
FUE 5,1,0.83736
FUE 6,1,0.025139
FUE 7,1,0.25371
FUE 8,1,0.58354
FUE 9,1,0.86232
FUE 10,1,0.41866
FUE 11,1,0.21072
FUE 12,1,0.80024
FUE 13,1,0.19851
FUE 14,2,0.5444
FUE 15,2,0.96367
FUE 16,2,0.42689
FUE 17,2,0.52481
FUE 18,2,0.53275
FUE 19,2,0.92169
FUE 20,2,0.23987
FUE 21,2,0.1218
FUE 22,2,0.76597
FUE 23,2,0.43164
FUE 24,2,0.90896
FUE 25,2,0.39671
FUE 26,2,0.74343
FUE 27,3,0.00030178
FUE 28,3,0.95666
FUE 29,3,0.51894
FUE 30,3,0.064102
FUE 31,3,0.13468
FUE 32,3,0.70471
FUE 33,3,0.9661
FUE 34,3,0.13755
FUE 35,3,0.12615
FUE 36,3,0.68805
FUE 37,3,0.97885
FUE 38,3,0.40856
FUE 39,3,0.81161
FUE 40,4,0.89228
FUE 41,4,0.47581
FUE 42,4,0.61597
FUE 43,4,0.46435
FUE 44,4,0.43075
FUE 45,4,0.024276
FUE 46,4,0.55038
FUE 47,4,0.76188
FUE 48,4,0.47878
FUE 49,4,0.4592
FUE 50,4,0.35953
FUE 51,4,0.23803
FUE 52,4,0.92608
FUE 53,5,0.88317
FUE 54,5,0.83193
FUE 55,5,0.075548
FUE 56,5,0.44125
FUE 57,5,0.53678
FUE 58,5,0.64395
FUE 59,5,0.59303
FUE 60,5,0.92822
FUE 61,5,0.10869
FUE 62,5,0.31844
FUE 63,5,0.47177
FUE 64,5,0.85956
FUE 65,5,0.35322
FUE 66,6,0.41022
FUE 67,6,0.058877
FUE 68,6,0.92954
FUE 69,6,0.81911
FUE 70,6,0.080764
FUE 71,6,0.83076
FUE 72,6,0.26875
FUE 73,6,0.67429
FUE 74,6,0.90508
FUE 75,6,0.49124
FUE 76,6,0.77652
FUE 77,6,0.63435
FUE 78,6,0.52226
