,FBS,Bid
FUE 1,1,0.63854
FUE 2,1,0.59418
FUE 3,1,0.49862
FUE 4,1,0.56785
FUE 5,1,0.4265
FUE 6,1,0.076239
FUE 7,1,0.29059
FUE 8,1,0.56134
FUE 9,2,0.63333
FUE 10,2,0.93078
FUE 11,2,0.97777
FUE 12,2,0.093597
FUE 13,2,0.66173
FUE 14,2,0.60277
FUE 15,2,0.47382
FUE 16,2,0.35626
FUE 17,3,0.47558
FUE 18,3,0.67102
FUE 19,3,0.95965
FUE 20,3,0.089084
FUE 21,3,0.79774
FUE 22,3,0.59078
FUE 23,3,0.9122
FUE 24,3,0.10113
FUE 25,4,0.29329
FUE 26,4,0.051588
FUE 27,4,0.50413
FUE 28,4,0.76838
FUE 29,4,0.28299
FUE 30,4,0.22536
FUE 31,4,0.33129
FUE 32,4,0.45325
FUE 33,5,0.73738
FUE 34,5,0.50989
FUE 35,5,0.38251
FUE 36,5,0.90548
FUE 37,5,0.96526
FUE 38,5,0.62827
FUE 39,5,0.13203
FUE 40,5,0.6183
FUE 41,6,0.38302
FUE 42,6,0.99119
FUE 43,6,0.28683
FUE 44,6,0.70619
FUE 45,6,0.53521
FUE 46,6,0.19321
FUE 47,6,0.68944
FUE 48,6,0.050455
