,FBS,Bid
FUE 1,1,0.99654
FUE 2,1,0.89238
FUE 3,1,0.78441
FUE 4,1,0.45978
FUE 5,1,0.80509
FUE 6,1,0.38974
FUE 7,1,0.19914
FUE 8,1,0.050727
FUE 9,1,0.46664
FUE 10,1,0.078659
FUE 11,1,0.23848
FUE 12,2,0.049354
FUE 13,2,0.83751
FUE 14,2,0.43835
FUE 15,2,0.73984
FUE 16,2,0.72059
FUE 17,2,0.79416
FUE 18,2,0.46699
FUE 19,2,0.32926
FUE 20,2,0.72647
FUE 21,2,0.88806
FUE 22,2,0.1549
FUE 23,3,0.20226
FUE 24,3,0.16415
FUE 25,3,0.64011
FUE 26,3,0.14557
FUE 27,3,0.08952
FUE 28,3,0.68625
FUE 29,3,0.50912
FUE 30,3,0.91033
FUE 31,3,0.98234
FUE 32,3,0.28112
FUE 33,3,0.17839
FUE 34,4,0.50586
FUE 35,4,0.97196
FUE 36,4,0.18121
FUE 37,4,0.085802
FUE 38,4,0.095962
FUE 39,4,0.6129
FUE 40,4,0.30633
FUE 41,4,0.032433
FUE 42,4,0.87724
FUE 43,4,0.5331
FUE 44,4,0.38778
FUE 45,5,0.61363
FUE 46,5,0.86736
FUE 47,5,0.36342
FUE 48,5,0.86915
FUE 49,5,0.034834
FUE 50,5,0.10161
FUE 51,5,0.76942
FUE 52,5,0.26682
FUE 53,5,0.30061
FUE 54,5,0.28433
FUE 55,5,0.36161
FUE 56,6,0.90465
FUE 57,6,0.17614
FUE 58,6,0.87334
FUE 59,6,0.44492
FUE 60,6,0.82228
FUE 61,6,0.98024
FUE 62,6,0.43942
FUE 63,6,0.67418
FUE 64,6,0.045534
FUE 65,6,0.86504
FUE 66,6,0.33203
