,FBS,Bid
FUE 1,1,0.15174
FUE 2,1,0.93284
FUE 3,1,0.53286
FUE 4,1,0.5184
FUE 5,1,0.38197
FUE 6,1,0.54868
FUE 7,1,0.46073
FUE 8,1,0.051021
FUE 9,1,0.31731
FUE 10,1,0.35204
FUE 11,2,0.49029
FUE 12,2,0.58995
FUE 13,2,0.87923
FUE 14,2,0.32951
FUE 15,2,0.61026
FUE 16,2,0.78695
FUE 17,2,0.88111
FUE 18,2,0.31624
FUE 19,2,0.075511
FUE 20,2,0.25961
FUE 21,3,0.12328
FUE 22,3,0.9842
FUE 23,3,0.66054
FUE 24,3,0.73858
FUE 25,3,0.22114
FUE 26,3,0.53062
FUE 27,3,0.27691
FUE 28,3,0.82134
FUE 29,3,0.089827
FUE 30,3,0.26576
FUE 31,4,0.15445
FUE 32,4,0.98888
FUE 33,4,0.62117
FUE 34,4,0.44731
FUE 35,4,0.11852
FUE 36,4,0.4547
FUE 37,4,0.65847
FUE 38,4,0.91964
FUE 39,4,0.072805
FUE 40,4,0.73268
FUE 41,5,0.71821
FUE 42,5,0.57444
FUE 43,5,0.053179
FUE 44,5,0.7488
FUE 45,5,0.52445
FUE 46,5,0.056595
FUE 47,5,0.67753
FUE 48,5,0.049913
FUE 49,5,0.61784
FUE 50,5,0.057462
FUE 51,6,0.54838
FUE 52,6,0.56998
FUE 53,6,0.046364
FUE 54,6,0.61208
FUE 55,6,0.58659
FUE 56,6,0.11946
FUE 57,6,0.71581
FUE 58,6,0.2336
FUE 59,6,0.7473
FUE 60,6,0.42276
