,FBS,Bid
FUE 1,1,0.57991
FUE 2,1,0.73741
FUE 3,1,0.73589
FUE 4,1,0.53975
FUE 5,1,0.22829
FUE 6,1,0.46099
FUE 7,1,0.53416
FUE 8,1,0.68007
FUE 9,1,0.62334
FUE 10,1,0.055657
FUE 11,1,0.44742
FUE 12,2,0.38081
FUE 13,2,0.85122
FUE 14,2,0.53953
FUE 15,2,0.65317
FUE 16,2,0.80431
FUE 17,2,0.15559
FUE 18,2,0.56899
FUE 19,2,0.64467
FUE 20,2,0.81203
FUE 21,2,0.32468
FUE 22,2,0.41425
FUE 23,3,0.81452
FUE 24,3,0.93899
FUE 25,3,0.029647
FUE 26,3,0.98554
FUE 27,3,0.41642
FUE 28,3,0.29004
FUE 29,3,0.28611
FUE 30,3,0.59861
FUE 31,3,0.90715
FUE 32,3,0.0086062
FUE 33,3,0.38949
FUE 34,4,0.49188
FUE 35,4,0.5421
FUE 36,4,0.96564
FUE 37,4,0.44475
FUE 38,4,0.83159
FUE 39,4,0.66247
FUE 40,4,0.26952
FUE 41,4,0.51004
FUE 42,4,0.80855
FUE 43,4,0.27685
FUE 44,4,0.85609
FUE 45,5,0.013343
FUE 46,5,0.48246
FUE 47,5,0.074588
FUE 48,5,0.14397
FUE 49,5,0.63522
FUE 50,5,0.64854
FUE 51,5,0.52698
FUE 52,5,0.85856
FUE 53,5,0.7083
FUE 54,5,0.46465
FUE 55,5,0.42056
FUE 56,6,0.5155
FUE 57,6,0.87509
FUE 58,6,0.89079
FUE 59,6,0.0019305
FUE 60,6,0.50143
FUE 61,6,0.83024
FUE 62,6,0.55718
FUE 63,6,0.46278
FUE 64,6,0.43597
FUE 65,6,0.67181
FUE 66,6,0.43917
