,FBS,Bid
FUE 1,1,0.95233
FUE 2,1,0.18756
FUE 3,1,0.97281
FUE 4,1,0.36072
FUE 5,1,0.97725
FUE 6,1,0.14085
FUE 7,1,0.25286
FUE 8,1,0.18347
FUE 9,1,0.41153
FUE 10,2,0.48847
FUE 11,2,0.79363
FUE 12,2,0.57515
FUE 13,2,0.47571
FUE 14,2,0.53806
FUE 15,2,0.040174
FUE 16,2,0.46155
FUE 17,2,0.71746
FUE 18,2,0.59737
FUE 19,3,0.97104
FUE 20,3,0.66256
FUE 21,3,0.15164
FUE 22,3,0.12969
FUE 23,3,0.91023
FUE 24,3,0.91982
FUE 25,3,0.13869
FUE 26,3,0.049324
FUE 27,3,0.25731
FUE 28,4,0.9412
FUE 29,4,0.39778
FUE 30,4,0.38396
FUE 31,4,0.76309
FUE 32,4,0.15931
FUE 33,4,0.84838
FUE 34,4,0.33497
FUE 35,4,0.63337
FUE 36,4,0.031231
FUE 37,5,0.62998
FUE 38,5,0.77826
FUE 39,5,0.44011
FUE 40,5,0.10866
FUE 41,5,0.083437
FUE 42,5,0.62482
FUE 43,5,0.31411
FUE 44,5,0.84946
FUE 45,5,0.080589
FUE 46,6,0.75961
FUE 47,6,0.69357
FUE 48,6,0.70386
FUE 49,6,0.1621
FUE 50,6,0.32769
FUE 51,6,0.75211
FUE 52,6,0.11566
FUE 53,6,0.8675
FUE 54,6,0.55257
