,FBS,Bid
FUE 1,1,0.033389
FUE 2,1,0.83903
FUE 3,1,0.50727
FUE 4,1,0.11372
FUE 5,1,0.49045
FUE 6,1,0.59944
FUE 7,1,0.090216
FUE 8,1,0.97822
FUE 9,2,0.65302
FUE 10,2,0.46113
FUE 11,2,0.86376
FUE 12,2,0.26283
FUE 13,2,0.82396
FUE 14,2,0.32898
FUE 15,2,0.9413
FUE 16,2,0.24411
FUE 17,3,0.95711
FUE 18,3,0.51082
FUE 19,3,0.56458
FUE 20,3,0.99372
FUE 21,3,0.77098
FUE 22,3,0.3138
FUE 23,3,0.057873
FUE 24,3,0.044074
FUE 25,4,0.81294
FUE 26,4,0.41207
FUE 27,4,0.38416
FUE 28,4,0.52313
FUE 29,4,0.89215
FUE 30,4,0.40592
FUE 31,4,0.60439
FUE 32,4,0.094804
FUE 33,5,0.33598
FUE 34,5,0.14484
FUE 35,5,0.24488
FUE 36,5,0.37897
FUE 37,5,0.27032
FUE 38,5,0.2156
FUE 39,5,0.63373
FUE 40,5,0.79972
FUE 41,6,0.20851
FUE 42,6,0.89626
FUE 43,6,0.74571
FUE 44,6,0.53639
FUE 45,6,0.96997
FUE 46,6,0.56488
FUE 47,6,0.21769
FUE 48,6,0.85776
