,FBS,Bid
FUE 1,1,0.094105
FUE 2,1,0.60363
FUE 3,1,0.24721
FUE 4,1,0.74337
FUE 5,1,0.33665
FUE 6,1,0.76035
FUE 7,1,0.83136
FUE 8,1,0.74963
FUE 9,1,0.32259
FUE 10,1,0.80563
FUE 11,2,0.42863
FUE 12,2,0.51032
FUE 13,2,0.14325
FUE 14,2,0.92519
FUE 15,2,0.4602
FUE 16,2,0.26385
FUE 17,2,0.79554
FUE 18,2,0.059431
FUE 19,2,0.15578
FUE 20,2,0.63673
FUE 21,3,0.54898
FUE 22,3,0.87428
FUE 23,3,0.20651
FUE 24,3,0.13177
FUE 25,3,0.71832
FUE 26,3,0.28337
FUE 27,3,0.69139
FUE 28,3,0.19311
FUE 29,3,0.60443
FUE 30,3,0.63377
FUE 31,4,0.52042
FUE 32,4,0.30739
FUE 33,4,0.34072
FUE 34,4,0.06413
FUE 35,4,0.66948
FUE 36,4,0.69291
FUE 37,4,0.39486
FUE 38,4,0.51319
FUE 39,4,0.4862
FUE 40,4,0.025501
FUE 41,5,0.31685
FUE 42,5,0.35596
FUE 43,5,0.93294
FUE 44,5,0.27318
FUE 45,5,0.28471
FUE 46,5,0.3565
FUE 47,5,0.20752
FUE 48,5,0.84982
FUE 49,5,0.8673
FUE 50,5,0.55602
FUE 51,6,0.84092
FUE 52,6,0.54455
FUE 53,6,0.48386
FUE 54,6,0.63702
FUE 55,6,0.79203
FUE 56,6,0.80366
FUE 57,6,0.43061
FUE 58,6,0.68797
FUE 59,6,0.30154
FUE 60,6,0.0011391
