,FBS,Bid
FUE 1,1,0.37935
FUE 2,1,0.68478
FUE 3,1,0.20346
FUE 4,1,0.096569
FUE 5,1,0.9136
FUE 6,1,0.16752
FUE 7,1,0.86529
FUE 8,1,0.93466
FUE 9,1,0.94854
FUE 10,1,0.77761
FUE 11,1,0.15996
FUE 12,1,0.15844
FUE 13,1,0.70304
FUE 14,1,0.16992
FUE 15,1,0.49322
FUE 16,2,0.64737
FUE 17,2,0.79196
FUE 18,2,0.0072184
FUE 19,2,0.32761
FUE 20,2,0.90723
FUE 21,2,0.80106
FUE 22,2,0.36859
FUE 23,2,0.57699
FUE 24,2,0.86416
FUE 25,2,0.9808
FUE 26,2,0.46627
FUE 27,2,0.89266
FUE 28,2,0.4442
FUE 29,2,0.7463
FUE 30,2,0.58799
FUE 31,3,0.49448
FUE 32,3,0.72466
FUE 33,3,0.47077
FUE 34,3,0.51372
FUE 35,3,0.90868
FUE 36,3,0.33089
FUE 37,3,0.78546
FUE 38,3,0.10193
FUE 39,3,0.68372
FUE 40,3,0.17785
FUE 41,3,0.79832
FUE 42,3,0.68517
FUE 43,3,0.25727
FUE 44,3,0.12096
FUE 45,3,0.13855
FUE 46,4,0.90648
FUE 47,4,0.75511
FUE 48,4,0.64802
FUE 49,4,0.64483
FUE 50,4,0.054371
FUE 51,4,0.68088
FUE 52,4,0.14968
FUE 53,4,0.31805
FUE 54,4,0.1585
FUE 55,4,0.13764
FUE 56,4,0.43666
FUE 57,4,0.10166
FUE 58,4,0.30652
FUE 59,4,0.48054
FUE 60,4,0.1724
FUE 61,5,0.17445
FUE 62,5,0.57264
FUE 63,5,0.61711
FUE 64,5,0.80975
FUE 65,5,0.27755
FUE 66,5,0.62701
FUE 67,5,0.64614
FUE 68,5,0.041815
FUE 69,5,0.63274
FUE 70,5,0.75647
FUE 71,5,0.29074
FUE 72,5,0.10151
FUE 73,5,0.77234
FUE 74,5,0.50772
FUE 75,5,0.302
FUE 76,6,0.99706
FUE 77,6,0.59835
FUE 78,6,0.69468
FUE 79,6,0.19711
FUE 80,6,0.65668
FUE 81,6,0.44046
FUE 82,6,0.98617
FUE 83,6,0.5308
FUE 84,6,0.040796
FUE 85,6,0.11082
FUE 86,6,0.6656
FUE 87,6,0.34841
FUE 88,6,0.23805
FUE 89,6,0.74096
FUE 90,6,0.93168
