,FBS,Bid
FUE 1,1,0.92309
FUE 2,1,0.86672
FUE 3,1,0.49965
FUE 4,1,0.58448
FUE 5,1,0.92476
FUE 6,1,0.16612
FUE 7,1,0.37436
FUE 8,1,0.25941
FUE 9,2,0.83048
FUE 10,2,0.070177
FUE 11,2,0.28103
FUE 12,2,0.55504
FUE 13,2,0.61897
FUE 14,2,0.40979
FUE 15,2,0.25843
FUE 16,2,0.41675
FUE 17,3,0.38206
FUE 18,3,0.096334
FUE 19,3,0.13128
FUE 20,3,0.6099
FUE 21,3,0.65619
FUE 22,3,0.841
FUE 23,3,0.49982
FUE 24,3,0.3072
FUE 25,4,0.16976
FUE 26,4,0.048765
FUE 27,4,0.22582
FUE 28,4,0.36697
FUE 29,4,0.56785
FUE 30,4,0.56972
FUE 31,4,0.77878
FUE 32,4,0.59024
FUE 33,5,0.11066
FUE 34,5,0.64068
FUE 35,5,0.072019
FUE 36,5,0.36585
FUE 37,5,0.2873
FUE 38,5,0.74144
FUE 39,5,0.066987
FUE 40,5,0.75717
FUE 41,6,0.24071
FUE 42,6,0.23091
FUE 43,6,0.011988
FUE 44,6,0.13247
FUE 45,6,0.20939
FUE 46,6,0.21418
FUE 47,6,0.90579
FUE 48,6,0.27777
