,FBS,Bid
FUE 1,1,0.23855
FUE 2,1,0.1273
FUE 3,1,0.63033
FUE 4,1,0.47641
FUE 5,1,0.11
FUE 6,1,0.43543
FUE 7,1,0.90188
FUE 8,1,0.56583
FUE 9,2,0.73064
FUE 10,2,0.98096
FUE 11,2,0.58821
FUE 12,2,0.50316
FUE 13,2,0.53159
FUE 14,2,0.60629
FUE 15,2,0.76432
FUE 16,2,0.60062
FUE 17,3,0.72259
FUE 18,3,0.43521
FUE 19,3,0.64652
FUE 20,3,0.1767
FUE 21,3,0.87648
FUE 22,3,0.25169
FUE 23,3,0.35648
FUE 24,3,0.30335
FUE 25,4,0.96776
FUE 26,4,0.19229
FUE 27,4,0.097864
FUE 28,4,0.69379
FUE 29,4,0.096024
FUE 30,4,0.19939
FUE 31,4,0.60705
FUE 32,4,0.70971
FUE 33,5,0.89053
FUE 34,5,0.60264
FUE 35,5,0.86245
FUE 36,5,0.67596
FUE 37,5,0.785
FUE 38,5,0.53665
FUE 39,5,0.0044474
FUE 40,5,0.19861
FUE 41,6,0.43872
FUE 42,6,0.55829
FUE 43,6,0.38513
FUE 44,6,0.64686
FUE 45,6,0.58567
FUE 46,6,0.76633
FUE 47,6,0.17463
FUE 48,6,0.50311
