,FBS,Bid
FUE 1,1,0.66906
FUE 2,1,0.66113
FUE 3,1,0.30338
FUE 4,1,0.56684
FUE 5,1,0.65353
FUE 6,1,0.6657
FUE 7,1,0.50343
FUE 8,1,0.031432
FUE 9,2,0.76335
FUE 10,2,0.78684
FUE 11,2,0.82393
FUE 12,2,0.38285
FUE 13,2,0.35361
FUE 14,2,0.33052
FUE 15,2,0.70245
FUE 16,2,0.38389
FUE 17,3,0.031135
FUE 18,3,0.45664
FUE 19,3,0.27942
FUE 20,3,0.33628
FUE 21,3,0.052184
FUE 22,3,0.53999
FUE 23,3,0.38094
FUE 24,3,0.99844
FUE 25,4,0.52962
FUE 26,4,0.88644
FUE 27,4,0.81557
FUE 28,4,0.32469
FUE 29,4,0.26616
FUE 30,4,0.27781
FUE 31,4,0.75444
FUE 32,4,0.97893
FUE 33,5,0.64246
FUE 34,5,0.85224
FUE 35,5,0.85524
FUE 36,5,0.55886
FUE 37,5,0.25309
FUE 38,5,0.37663
FUE 39,5,0.54504
FUE 40,5,0.044818
FUE 41,6,0.33469
FUE 42,6,0.80258
FUE 43,6,0.49356
FUE 44,6,0.2588
FUE 45,6,0.28468
FUE 46,6,0.81692
FUE 47,6,0.59134
FUE 48,6,0.39387
