,FBS,Bid
FUE 1,1,0.98153
FUE 2,1,0.80447
FUE 3,1,0.050045
FUE 4,1,0.067274
FUE 5,1,0.56696
FUE 6,1,0.03234
FUE 7,1,0.42699
FUE 8,1,0.1673
FUE 9,1,0.082227
FUE 10,1,0.22747
FUE 11,1,0.21305
FUE 12,1,0.2308
FUE 13,1,0.49848
FUE 14,2,0.66691
FUE 15,2,0.25103
FUE 16,2,0.91966
FUE 17,2,0.33965
FUE 18,2,0.73287
FUE 19,2,0.21117
FUE 20,2,0.76591
FUE 21,2,0.017746
FUE 22,2,0.68066
FUE 23,2,0.73147
FUE 24,2,0.72027
FUE 25,2,0.3515
FUE 26,2,0.37154
FUE 27,3,0.48391
FUE 28,3,0.83545
FUE 29,3,0.30758
FUE 30,3,0.41074
FUE 31,3,0.21164
FUE 32,3,0.83054
FUE 33,3,0.15548
FUE 34,3,0.64033
FUE 35,3,0.48178
FUE 36,3,0.47101
FUE 37,3,0.88839
FUE 38,3,0.15138
FUE 39,3,0.3125
FUE 40,4,0.020598
FUE 41,4,0.77644
FUE 42,4,0.98629
FUE 43,4,0.56801
FUE 44,4,0.39864
FUE 45,4,0.80993
FUE 46,4,0.55113
FUE 47,4,0.85536
FUE 48,4,0.80202
FUE 49,4,0.55617
FUE 50,4,0.97372
FUE 51,4,0.77888
FUE 52,4,0.47884
FUE 53,5,0.82371
FUE 54,5,0.33114
FUE 55,5,0.42151
FUE 56,5,0.59856
FUE 57,5,0.058941
FUE 58,5,0.58624
FUE 59,5,0.44602
FUE 60,5,0.97825
FUE 61,5,0.12128
FUE 62,5,0.056746
FUE 63,5,0.41111
FUE 64,5,0.63648
FUE 65,5,0.61996
FUE 66,6,0.18957
FUE 67,6,0.68307
FUE 68,6,0.31217
FUE 69,6,0.96334
FUE 70,6,0.075132
FUE 71,6,0.49464
FUE 72,6,0.99315
FUE 73,6,0.34686
FUE 74,6,0.051362
FUE 75,6,0.50095
FUE 76,6,0.89754
FUE 77,6,0.60118
FUE 78,6,0.94126
