,FBS,Bid
FUE 1,1,0.80694
FUE 2,1,0.63037
FUE 3,1,0.62078
FUE 4,1,0.88126
FUE 5,1,0.13321
FUE 6,1,0.59732
FUE 7,1,0.92018
FUE 8,1,0.083351
FUE 9,1,0.20362
FUE 10,1,0.30885
FUE 11,1,0.54926
FUE 12,1,0.86013
FUE 13,1,0.65041
FUE 14,1,0.60431
FUE 15,1,0.43367
FUE 16,2,0.13062
FUE 17,2,0.61263
FUE 18,2,0.12665
FUE 19,2,0.41391
FUE 20,2,0.80297
FUE 21,2,0.851
FUE 22,2,0.17962
FUE 23,2,0.95101
FUE 24,2,0.12264
FUE 25,2,0.31932
FUE 26,2,0.27202
FUE 27,2,0.60546
FUE 28,2,0.4294
FUE 29,2,0.25533
FUE 30,2,0.42204
FUE 31,3,0.993
FUE 32,3,0.12816
FUE 33,3,0.6521
FUE 34,3,0.89008
FUE 35,3,0.8877
FUE 36,3,0.31012
FUE 37,3,0.40964
FUE 38,3,0.59771
FUE 39,3,0.16308
FUE 40,3,0.53106
FUE 41,3,0.81883
FUE 42,3,0.60612
FUE 43,3,0.93991
FUE 44,3,0.6107
FUE 45,3,0.52887
FUE 46,4,0.90599
FUE 47,4,0.000949
FUE 48,4,0.42789
FUE 49,4,0.95251
FUE 50,4,0.58059
FUE 51,4,0.54064
FUE 52,4,0.054472
FUE 53,4,0.51651
FUE 54,4,0.4741
FUE 55,4,0.99763
FUE 56,4,0.75169
FUE 57,4,0.18156
FUE 58,4,0.18952
FUE 59,4,0.56818
FUE 60,4,0.9295
FUE 61,5,0.43277
FUE 62,5,0.17104
FUE 63,5,0.24822
FUE 64,5,0.30054
FUE 65,5,0.52509
FUE 66,5,0.044595
FUE 67,5,0.47141
FUE 68,5,0.51989
FUE 69,5,0.71882
FUE 70,5,0.98767
FUE 71,5,0.81278
FUE 72,5,0.080206
FUE 73,5,0.69976
FUE 74,5,0.3282
FUE 75,5,0.0752
FUE 76,6,0.011004
FUE 77,6,0.91162
FUE 78,6,0.74964
FUE 79,6,0.64929
FUE 80,6,0.91095
FUE 81,6,0.71236
FUE 82,6,0.3847
FUE 83,6,0.98071
FUE 84,6,0.248
FUE 85,6,0.35156
FUE 86,6,0.66682
FUE 87,6,0.74024
FUE 88,6,0.31732
FUE 89,6,0.3082
FUE 90,6,0.82469
