,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,58.7952,58.7948,58.7919,58.6869,58.6969,58.6354,58.7039,58.6828,58.245,57.8369,58.3538,58.1,58.1137,57.3304,56.5998,57.3667,57.6445,57.1385,52.1076,52.4212,43.7746,52.2638,56.1048,55.8906,53.898,33.6804,55.6836,55.6802,54.9043,50.6081,55.3435,52.534,43.1435,50.3753,54.353,54.6633
FUE 2,69.405,69.4047,69.4024,69.3179,69.326,69.2764,69.3316,69.3146,68.9582,68.62,69.0473,68.8387,68.85,68.1931,67.5642,68.224,68.4588,68.0294,63.45,63.7473,55.3069,63.5983,67.1301,66.9405,65.1307,45.243,66.7562,66.7532,66.0542,62.0146,66.4513,63.854,54.6803,61.79,65.5504,65.8346
FUE 3,94.5606,94.5603,94.558,94.4756,94.4835,94.4351,94.489,94.4724,94.1244,93.7937,94.2116,94.0077,94.0187,93.3754,92.7578,93.4057,93.6359,93.2148,88.6882,88.9835,80.5692,88.8354,92.3306,92.1437,90.3554,70.5092,91.9621,91.9591,91.2691,87.2607,91.6613,89.0894,79.9431,87.0371,90.7709,91.052
FUE 4,58.2288,58.2285,58.2258,58.1279,58.1373,58.08,58.1438,58.1241,57.7147,57.3306,57.8166,57.5785,57.5914,56.8512,56.1547,56.8857,57.1489,56.6688,51.7847,52.0932,43.5105,51.9384,55.6799,55.4737,53.5404,33.4255,55.2742,55.271,54.5201,50.3052,54.9456,52.2041,42.8807,50.075,53.9841,54.2859
FUE 5,57.2546,57.2543,57.2523,57.1771,57.1843,57.1401,57.1893,57.1742,56.8553,56.5504,56.9354,56.7479,56.7581,56.1622,55.5843,56.1904,56.4042,56.0124,51.6768,51.9646,43.6487,51.8203,55.1817,55.0049,53.2945,33.6038,54.8326,54.8298,54.1722,50.2792,54.5466,52.0677,43.0248,50.0595,53.6945,53.9643
FUE 6,54.3534,54.353,54.3501,54.2441,54.2542,54.1922,54.2612,54.24,53.7986,53.3873,53.9082,53.6524,53.6663,52.8774,52.1425,52.914,53.1936,52.6844,47.6352,47.9494,39.2952,47.7917,51.645,51.4298,49.4298,29.1999,51.2219,51.2185,50.4394,46.1333,50.8803,48.0625,38.6638,45.9002,49.8862,50.1975
FUE 7,63.7217,63.7214,63.7194,63.6482,63.655,63.6131,63.6598,63.6454,63.3425,63.0518,63.4186,63.2402,63.2499,62.6804,62.125,62.7074,62.9121,62.5368,58.3124,58.5957,50.3401,58.4538,61.7365,61.5654,59.9006,40.3047,61.3985,61.3958,60.757,56.933,61.121,58.6972,49.7177,56.7156,60.2914,60.5546
FUE 8,65.9186,65.9183,65.9163,65.8403,65.8476,65.803,65.8527,65.8374,65.5155,65.2078,65.5963,65.407,65.4173,64.8165,64.2343,64.8449,65.0604,64.6655,60.3091,60.5977,52.2708,60.4531,63.8291,63.6512,61.9323,42.2242,63.4779,63.4751,62.8139,58.9082,63.1903,60.7012,51.6468,58.6881,62.334,62.6051
FUE 9,54.1531,54.1527,54.1499,54.0508,54.0602,54.0021,54.0668,54.0469,53.6321,53.2435,53.7354,53.4943,53.5073,52.759,52.056,52.7939,53.0598,52.5748,47.6625,47.9719,39.3767,47.8167,51.5774,51.3697,49.4249,29.2899,51.1687,51.1654,50.4097,46.1791,50.8379,48.0832,38.7466,45.9483,49.8707,50.1743
FUE 10,66.6518,66.6514,66.6489,66.5549,66.5639,66.5088,66.5701,66.5513,66.1572,65.7864,66.2555,66.0259,66.0383,65.322,64.6447,65.3555,65.6106,65.145,60.3453,60.6507,52.1061,60.4975,64.1813,63.9798,62.0805,42.0266,63.7845,63.7813,63.0448,58.8777,63.4625,60.7605,51.4771,58.6489,62.5177,62.8147
FUE 11,69.1511,69.1507,69.1484,69.0633,69.0714,69.0215,69.0771,69.06,68.7011,68.3608,68.7909,68.5809,68.5923,67.9315,67.2993,67.9625,68.1986,67.7669,63.1725,63.4704,55.0227,63.321,66.8633,66.6728,64.8569,44.9576,66.4878,66.4848,65.7832,61.7348,66.1818,63.5773,54.3959,61.5099,65.2778,65.5629
