,FBS,Bid
FUE 1,1,0.96974
FUE 2,1,0.11177
FUE 3,1,0.35984
FUE 4,1,0.2106
FUE 5,1,0.88342
FUE 6,1,0.41113
FUE 7,1,0.55035
FUE 8,1,0.51955
FUE 9,1,0.88873
FUE 10,1,0.29956
FUE 11,1,0.033908
FUE 12,1,0.8234
FUE 13,1,0.055934
FUE 14,2,0.72489
FUE 15,2,0.92626
FUE 16,2,0.3876
FUE 17,2,0.78594
FUE 18,2,0.1346
FUE 19,2,0.53381
FUE 20,2,0.22188
FUE 21,2,0.93223
FUE 22,2,0.11817
FUE 23,2,0.8396
FUE 24,2,0.84822
FUE 25,2,0.87029
FUE 26,2,0.57614
FUE 27,3,0.49732
FUE 28,3,0.7467
FUE 29,3,0.29092
FUE 30,3,0.3307
FUE 31,3,0.068417
FUE 32,3,0.61038
FUE 33,3,0.16007
FUE 34,3,0.78501
FUE 35,3,0.71271
FUE 36,3,0.47854
FUE 37,3,0.64711
FUE 38,3,0.35001
FUE 39,3,0.11792
FUE 40,4,0.24981
FUE 41,4,0.58313
FUE 42,4,0.52223
FUE 43,4,0.81977
FUE 44,4,0.7229
FUE 45,4,0.24915
FUE 46,4,0.12423
FUE 47,4,0.88178
FUE 48,4,0.51157
FUE 49,4,0.90631
FUE 50,4,0.98461
FUE 51,4,0.26073
FUE 52,4,0.27587
FUE 53,5,0.60365
FUE 54,5,0.62375
FUE 55,5,0.27186
FUE 56,5,0.40997
FUE 57,5,0.44638
FUE 58,5,0.4291
FUE 59,5,0.020577
FUE 60,5,0.63087
FUE 61,5,0.88346
FUE 62,5,0.045926
FUE 63,5,0.50845
FUE 64,5,0.78935
FUE 65,5,0.84248
FUE 66,6,0.80544
FUE 67,6,0.4742
FUE 68,6,0.030854
FUE 69,6,0.13904
FUE 70,6,0.055795
FUE 71,6,0.14869
FUE 72,6,0.033986
FUE 73,6,0.88304
FUE 74,6,0.99226
FUE 75,6,0.16721
FUE 76,6,0.38426
FUE 77,6,0.2621
FUE 78,6,0.89483
