,FBS,Bid
FUE 1,1,0.80774
FUE 2,1,0.051652
FUE 3,1,0.3628
FUE 4,1,0.43137
FUE 5,1,0.83649
FUE 6,1,0.14315
FUE 7,1,0.43794
FUE 8,1,0.65501
FUE 9,1,0.64303
FUE 10,1,0.56476
FUE 11,1,0.53243
FUE 12,1,0.38325
FUE 13,1,0.36002
FUE 14,1,0.35994
FUE 15,2,0.55213
FUE 16,2,0.53148
FUE 17,2,0.078971
FUE 18,2,0.60475
FUE 19,2,0.40251
FUE 20,2,0.70023
FUE 21,2,0.42941
FUE 22,2,0.89598
FUE 23,2,0.01163
FUE 24,2,0.95503
FUE 25,2,0.58084
FUE 26,2,0.67574
FUE 27,2,0.81526
FUE 28,2,0.029695
FUE 29,3,0.11289
FUE 30,3,0.036676
FUE 31,3,0.5808
FUE 32,3,0.39393
FUE 33,3,0.92433
FUE 34,3,0.71699
FUE 35,3,0.15558
FUE 36,3,0.61351
FUE 37,3,0.53611
FUE 38,3,0.5533
FUE 39,3,0.93771
FUE 40,3,0.01414
FUE 41,3,0.041936
FUE 42,3,0.40316
FUE 43,4,0.96976
FUE 44,4,0.61645
FUE 45,4,0.70075
FUE 46,4,0.43964
FUE 47,4,0.94775
FUE 48,4,0.77716
FUE 49,4,0.36122
FUE 50,4,0.6092
FUE 51,4,0.15677
FUE 52,4,0.14989
FUE 53,4,0.60463
FUE 54,4,0.46862
FUE 55,4,0.25782
FUE 56,4,0.23386
FUE 57,5,0.54888
FUE 58,5,0.72536
FUE 59,5,0.5328
FUE 60,5,0.365
FUE 61,5,0.6146
FUE 62,5,0.60926
FUE 63,5,0.090889
FUE 64,5,0.28479
FUE 65,5,0.23216
FUE 66,5,0.40978
FUE 67,5,0.90476
FUE 68,5,0.30027
FUE 69,5,0.29182
FUE 70,5,0.58299
FUE 71,6,0.19652
FUE 72,6,0.14768
FUE 73,6,0.71063
FUE 74,6,0.38436
FUE 75,6,0.62708
FUE 76,6,0.38706
FUE 77,6,0.51631
FUE 78,6,0.36345
FUE 79,6,0.043493
FUE 80,6,0.26815
FUE 81,6,0.17935
FUE 82,6,0.53489
FUE 83,6,0.1375
FUE 84,6,0.31554
