,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,70.3506,70.3461,69.5931,69.6143,69.1642,68.7739,69.8882,69.7171,63.6123,63.1287,63.465,67.1366,61.2177,66.3413,58.1423,67.9264,68.6015,68.7539,67.4406,60.081,62.2592,67.1008,67.5172,65.6073,50.7548,51.6672,67.6199,38.9924,54.1901,66.7362,49.7157,65.4328,66.1347,63.8823,66.4346,49.5147
FUE 2,57.0752,57.0704,56.2861,56.3081,55.8416,55.4387,56.5928,56.4148,50.1837,49.6958,50.0351,53.7589,47.772,52.9482,44.6848,54.5671,55.2609,55.418,54.0696,46.6299,48.8198,53.7223,54.1479,52.2023,37.288,38.2008,54.2531,25.5236,40.7258,53.3504,36.2484,52.0253,52.738,50.4563,53.0431,36.0474
FUE 3,68.877,68.8729,68.1972,68.2165,67.8072,67.4495,68.4635,68.3093,62.5361,62.0643,62.3926,65.9226,60.1892,65.1683,57.147,66.664,67.2906,67.4311,66.2089,59.0675,61.2131,65.8887,66.2808,64.4663,49.786,50.697,66.3773,38.0292,53.2142,65.5437,48.7482,64.2987,64.9712,62.799,65.2571,48.5475
FUE 4,62.3347,62.3305,61.6307,61.6505,61.2284,60.8604,61.906,61.7465,55.8667,55.391,55.7219,59.2982,53.5041,58.5306,50.4508,60.0551,60.6972,60.8415,59.5902,52.3774,54.5338,59.2637,59.6636,57.8182,43.0809,43.9924,59.7621,31.3222,46.5115,58.9123,42.0427,57.6483,58.3304,56.1319,58.6209,41.8419
FUE 5,84.7884,84.7842,84.0935,84.1131,83.6958,83.3316,84.3654,84.2079,78.3676,77.8933,78.2232,81.7824,76.0107,81.0198,72.9614,82.5336,83.17,83.3129,82.0724,74.8858,77.0383,81.7482,82.1452,80.3112,65.5948,66.5061,82.2429,53.8368,69.0245,81.3991,64.5567,80.1422,80.8207,78.6319,81.1095,64.356
FUE 6,85.5228,85.5185,84.8068,84.827,84.3986,84.0256,85.0866,84.9245,78.9933,78.5157,78.8479,82.4462,76.6232,81.6723,73.5647,83.2107,83.8603,84.0064,82.741,75.4941,77.6557,82.4114,82.8151,80.9548,66.1907,67.1024,82.9146,54.4311,69.6223,82.057,65.1522,80.7839,81.4706,79.2596,81.7632,64.9514
FUE 7,59.9259,59.9212,59.1466,59.1684,58.7069,58.3079,59.4498,59.2739,53.0814,52.5948,52.9332,56.6411,50.6749,55.8351,47.5912,57.4437,58.1318,58.2874,56.9498,49.5344,51.7208,56.6048,57.0275,55.0928,40.1972,41.1099,57.132,28.4334,43.6342,56.2351,39.1578,54.9166,55.626,53.3532,55.9295,38.9568
FUE 8,54.1594,54.155,53.4215,53.4423,53.0023,52.6202,53.7094,53.5425,47.5188,47.038,47.3724,51.01,45.1355,50.2246,42.0679,51.788,52.4511,52.6006,51.3097,44.0023,46.1729,50.9747,51.3851,49.4983,34.6866,35.5986,51.4863,22.9255,38.1202,50.6148,33.6478,49.3255,50.0203,47.7871,50.3168,33.4469
FUE 9,77.0952,77.0913,76.425,76.4439,76.0397,75.686,76.6877,76.5356,70.8045,70.3343,70.6615,74.173,68.464,73.424,65.4263,74.9082,75.5288,75.6678,74.4571,67.3444,69.4855,74.1394,74.5284,72.7262,58.0689,58.9797,74.624,46.3128,61.4961,73.7969,57.0313,72.5595,73.2282,71.0664,73.5123,56.8305
FUE 10,60.0465,60.0431,59.4695,59.486,59.1326,58.82,59.6972,59.5656,54.2803,53.8276,54.1428,57.4526,52.0117,56.7603,49.0253,58.1228,58.6801,58.8038,57.7128,50.9152,53.0064,57.4218,57.7778,56.1077,41.7099,42.6185,57.865,29.9626,45.1256,57.1061,40.6742,55.9508,56.5778,54.5316,56.8424,40.4738
FUE 11,55.1852,55.1818,54.599,54.8594,54.7162,53.8603,54.4365,53.9374,51.7488,50.8489,53.066,46.4002,48.5265,44.2413,50.2103,53.8256,52.1111,53.2169,53.6662,52.1906,33.2111,47.1975,49.7234,41.0712,49.83,41.7559,51.3148,47.7616,38.4504,48.8705,48.9214,43.6995,46.7719,37.3386,48.5165,48.5914
