,FBS,Bid
FUE 1,1,0.41649
FUE 2,1,0.87789
FUE 3,1,0.53349
FUE 4,1,0.611
FUE 5,1,0.24715
FUE 6,1,0.70171
FUE 7,1,0.28556
FUE 8,1,0.85359
FUE 9,1,0.86535
FUE 10,1,0.0053657
FUE 11,1,0.014316
FUE 12,2,0.71383
FUE 13,2,0.085268
FUE 14,2,0.92682
FUE 15,2,0.54168
FUE 16,2,0.88324
FUE 17,2,0.10427
FUE 18,2,0.69568
FUE 19,2,0.85058
FUE 20,2,0.43553
FUE 21,2,0.26404
FUE 22,2,0.51265
FUE 23,3,0.42428
FUE 24,3,0.36404
FUE 25,3,0.33858
FUE 26,3,0.39826
FUE 27,3,0.26051
FUE 28,3,0.10986
FUE 29,3,0.34522
FUE 30,3,0.0055955
FUE 31,3,0.3811
FUE 32,3,0.62264
FUE 33,3,0.46865
FUE 34,4,0.73177
FUE 35,4,0.32812
FUE 36,4,0.71873
FUE 37,4,0.47379
FUE 38,4,0.10486
FUE 39,4,0.23705
FUE 40,4,0.014313
FUE 41,4,0.48478
FUE 42,4,0.036411
FUE 43,4,0.82634
FUE 44,4,0.87986
FUE 45,5,0.17877
FUE 46,5,0.47236
FUE 47,5,0.64973
FUE 48,5,0.16647
FUE 49,5,0.64802
FUE 50,5,0.83038
FUE 51,5,0.24833
FUE 52,5,0.069721
FUE 53,5,0.099747
FUE 54,5,0.048763
FUE 55,5,0.56177
FUE 56,6,0.48366
FUE 57,6,0.59946
FUE 58,6,0.96741
FUE 59,6,0.034161
FUE 60,6,0.38864
FUE 61,6,0.010318
FUE 62,6,0.68848
FUE 63,6,0.9388
FUE 64,6,0.46776
FUE 65,6,0.26833
FUE 66,6,0.21297
