,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,75.3794,75.3744,75.3316,75.2267,75.1138,74.712,75.1889,74.135,73.9749,74.7787,74.9561,73.2392,74.9075,72.2083,74.1698,73.9562,74.1248,65.0985,73.6198,67.8036,73.0162,70.5182,60.3336,72.6465,65.0592,57.8256,72.9033,72.5481,69.9603,72.1705,68.8606,61.5064,68.7303,71.9372,71.8072,71.8072
FUE 2,62.3543,62.3496,62.309,62.2095,62.1021,61.719,62.1735,61.1663,61.0124,61.7828,61.952,60.3025,61.9056,59.3013,61.1997,60.9944,61.1565,52.282,60.6703,54.9681,60.0865,57.6472,47.5319,59.7277,52.2429,45.0271,59.977,59.6321,57.0985,59.2645,56.0138,48.7024,55.8851,59.0369,58.91,58.91
FUE 3,63.5366,63.5322,63.4948,63.403,63.3039,62.9484,63.3698,62.4318,62.2872,63.0078,63.1648,61.6165,63.1218,60.6612,62.4632,62.2703,62.4226,53.7868,61.9648,56.4417,61.4113,59.0637,49.061,61.0692,53.7479,46.5616,61.3071,60.9779,58.5296,60.6258,57.4691,50.2277,57.3428,60.4072,60.2852,60.2852
FUE 4,73.4476,73.4425,73.3989,73.2921,73.1771,72.7683,73.2536,72.1825,72.0201,72.8362,73.0166,71.2751,72.9671,70.2335,72.2178,72.0012,72.1721,63.0917,71.6603,65.8035,71.0495,68.5305,58.3217,70.6759,63.0523,55.8125,70.9354,70.5766,67.9694,70.1954,66.8644,59.4953,66.7336,69.9599,69.8288,69.8288
FUE 5,60.4642,60.4588,60.4131,60.3012,60.1809,59.7543,60.2609,59.1458,58.9777,59.825,60.0132,58.2091,59.9615,57.1408,59.1825,58.9582,59.1351,49.9203,58.6061,52.6482,57.9772,55.406,45.1378,57.5937,49.8807,42.6259,57.86,57.4919,54.8369,57.1018,53.7189,46.3133,53.5867,56.8612,56.7273,56.7274
FUE 6,59.3061,59.3015,59.2621,59.1652,59.0607,58.6872,59.1302,58.1468,57.9961,58.7494,58.9144,57.2995,58.8692,56.3139,58.1795,57.9785,58.1372,49.343,57.6607,52.0187,57.0872,54.6788,44.6009,56.7341,49.3039,42.0978,56.9795,56.6399,54.135,56.2776,53.0583,45.7701,52.9305,56.053,55.9277,55.9277
FUE 7,77.5236,77.5191,77.4812,77.3881,77.2875,76.9273,77.3544,76.4043,76.2581,76.9874,77.1465,75.5804,77.1029,74.6169,76.4361,76.241,76.395,67.7163,75.9322,70.3769,75.3733,73.0093,62.986,75.0283,67.6774,60.4856,75.2682,74.9362,72.4726,74.5814,71.4076,64.1534,71.281,74.3611,74.2382,74.2382
FUE 8,57.2647,57.2609,57.229,57.1503,57.0651,56.7574,57.1218,56.3044,56.1764,56.809,56.9452,55.5768,56.9079,54.707,56.3321,56.1615,56.2963,48.121,55.8894,50.7114,55.3914,53.219,43.4466,55.0806,48.0829,40.9587,55.297,54.9973,52.7139,54.6746,51.7017,44.6053,51.5805,54.4731,54.3602,54.3603
FUE 9,58.3815,58.3755,58.3244,58.1995,58.0656,57.5941,58.1546,56.9294,56.7472,57.6719,57.8797,55.9211,57.8225,54.789,56.9691,56.726,56.9177,47.3883,56.3463,50.1525,55.6739,52.9801,42.5783,55.2669,47.3483,40.0604,55.5493,55.1593,52.3926,54.748,51.245,43.7581,51.1099,54.4953,54.355,54.355
FUE 10,55.5614,55.5538,55.4914,55.3048,55.385,55.1545,55.3114,54.9111,54.8419,54.2242,55.1734,54.6724,54.9544,47.6975,54.4921,52.4488,53.7732,52.1131,54.1944,52.9541,53.8997,53.4358,51.0111,48.4064,52.0545,50.3893,51.5506,50.9645,52.5663,49.5858,33.8589,50.4682,35.1329,51.9237,49.5596,51.6877
FUE 11,56.459,56.4492,56.3685,56.1292,56.2317,55.9385,56.1376,55.6333,55.5473,54.7934,55.9624,55.338,55.6872,47.6331,55.1175,52.7331,54.2566,52.3571,54.7575,53.3063,54.4062,53.8617,51.1442,48.372,52.2917,50.4722,51.7341,51.0936,52.8656,49.6142,33.6357,50.557,34.9119,52.1463,49.5864,51.8851
FUE 12,70.2291,70.221,70.1548,69.9571,70.0421,69.7983,69.9642,69.5418,69.469,68.8216,69.8183,69.2908,69.5873,62.1471,69.1018,66.9818,68.3515,66.6367,68.7904,67.5027,68.4832,68.0012,65.5085,62.8634,66.5765,64.8748,66.06,65.461,67.1027,64.0581,48.2689,64.9551,49.5434,66.4423,64.0315,66.2003
FUE 13,74.9947,74.9869,74.9224,74.7298,74.8126,74.5749,74.7366,74.3244,74.2532,73.6193,74.5944,74.079,74.3688,67.0115,73.894,71.8087,73.1579,71.4679,73.5888,72.3226,73.2872,72.8135,70.3515,67.7245,71.4084,69.7231,70.8976,70.3044,71.9281,68.9123,53.151,69.8028,54.4252,71.2758,68.8859,71.0364
FUE 14,60.7036,60.6975,60.6475,60.4972,60.562,60.3753,60.5026,60.1761,60.1191,59.6034,60.3907,59.9788,60.2116,53.6367,59.8286,58.0609,59.2196,57.7606,59.5782,58.5081,59.3278,58.9287,56.7588,54.3153,57.7079,56.1841,57.2521,56.7159,58.1654,55.4328,39.9652,56.2573,41.2366,57.5901,55.4081,57.3766
FUE 15,67.9801,67.9727,67.9116,67.7288,67.8074,67.5815,67.7353,67.3427,67.2747,66.6674,67.6,67.1082,67.3851,60.1941,66.931,64.9149,66.2231,64.5827,66.638,65.4146,66.3478,65.8904,63.4901,60.9002,64.5246,62.8727,64.0253,63.4438,65.0312,62.074,46.3703,62.951,47.644,64.3951,62.0479,64.1611
FUE 16,68.9991,68.9927,68.9393,68.7793,68.8482,68.6497,68.785,68.4385,68.3782,67.8344,68.666,68.2298,68.4761,61.7046,68.0713,66.2258,67.4317,65.9153,67.8079,66.6897,67.5451,67.1277,64.8841,62.3924,65.8608,64.2954,65.3911,64.8401,66.3341,63.5285,47.9816,64.3704,49.2538,65.7393,63.5034,65.5192
FUE 17,57.4701,57.4613,57.389,57.1739,57.2662,57.0017,57.1815,56.7245,56.646,55.9529,57.0233,56.4546,56.7736,49.0617,56.2521,54.0164,55.4539,53.6575,55.9197,54.5605,55.5933,55.0841,52.4913,49.7884,53.595,51.8403,53.0602,52.4424,54.1425,51.0048,35.1283,51.9226,36.4036,53.4559,50.9777,53.2052
FUE 18,84.022,84.0146,83.9531,83.7692,83.8483,83.6211,83.7757,83.3809,83.3126,82.7023,83.6397,83.1452,83.4236,76.2136,82.9671,80.9432,82.2561,80.61,82.6728,81.4445,82.3813,81.922,79.5147,76.9205,80.5517,78.896,80.0511,79.4683,81.0598,78.0959,62.3855,78.9745,63.6592,80.4219,78.0698,80.1873
FUE 19,55.7909,55.7844,55.729,55.5684,55.656,55.629,55.4492,55.5439,55.5216,54.5364,55.3349,55.4361,54.7932,52.6185,54.4033,47.9771,51.8904,54.6422,54.2092,54.5455,54.0456,54.4336,54.1582,38.3854,54.1499,53.8882,45.4514,43.9952,53.4066,38.0605,42.9797,53.298,41.1873,50.0362,40.3684,49.5459
FUE 20,79.1486,79.14,79.0667,78.8561,78.9708,78.9354,78.7014,78.8243,78.7952,77.5536,78.5541,78.6844,77.8705,75.3001,77.3912,70.2925,74.4831,77.6836,77.1561,77.5648,76.9597,77.428,77.0947,60.5403,77.0847,76.7721,67.6866,66.2018,76.2055,60.2141,65.1714,76.0793,63.3599,72.4645,62.5346,71.942
FUE 21,84.6601,84.6518,84.5803,84.3749,84.4868,84.4522,84.2238,84.3438,84.3154,83.0993,84.0798,84.2072,83.4103,80.8772,82.9398,75.9015,80.0681,83.227,82.7085,83.1103,82.5152,82.9759,82.6482,66.1624,82.6383,82.3305,73.3021,71.8197,81.7719,65.8363,70.7905,81.6473,68.9806,78.0638,68.1558,77.5441
