,FBS,Bid
FUE 1,1,0.65845
FUE 2,1,0.1588
FUE 3,1,0.80266
FUE 4,1,0.40858
FUE 5,1,0.32739
FUE 6,1,0.74601
FUE 7,1,0.74635
FUE 8,1,0.17395
FUE 9,2,0.11754
FUE 10,2,0.17404
FUE 11,2,0.62741
FUE 12,2,0.84189
FUE 13,2,0.51008
FUE 14,2,0.16576
FUE 15,2,0.71431
FUE 16,2,0.90704
FUE 17,3,0.21854
FUE 18,3,0.87096
FUE 19,3,0.21184
FUE 20,3,0.83666
FUE 21,3,0.8593
FUE 22,3,0.52338
FUE 23,3,0.47736
FUE 24,3,0.88988
FUE 25,4,0.065076
FUE 26,4,0.50946
FUE 27,4,0.6208
FUE 28,4,0.73357
FUE 29,4,0.23
FUE 30,4,0.021872
FUE 31,4,0.13899
FUE 32,4,0.76951
FUE 33,5,0.96977
FUE 34,5,0.38679
FUE 35,5,0.99343
FUE 36,5,0.32639
FUE 37,5,0.13716
FUE 38,5,0.38475
FUE 39,5,0.56264
FUE 40,5,0.63384
FUE 41,6,0.54161
FUE 42,6,0.31499
FUE 43,6,0.15933
FUE 44,6,0.15262
FUE 45,6,0.13695
FUE 46,6,0.7098
FUE 47,6,0.46486
FUE 48,6,0.11327
