,FBS,Bid
FUE 1,1,0.43387
FUE 2,1,0.43982
FUE 3,1,0.47928
FUE 4,1,0.18956
FUE 5,1,0.49738
FUE 6,1,0.87723
FUE 7,1,0.18925
FUE 8,1,0.0064281
FUE 9,2,0.2163
FUE 10,2,0.54284
FUE 11,2,0.52907
FUE 12,2,0.75402
FUE 13,2,0.64457
FUE 14,2,0.68248
FUE 15,2,0.71194
FUE 16,2,0.47992
FUE 17,3,0.28398
FUE 18,3,0.11821
FUE 19,3,0.53566
FUE 20,3,0.54712
FUE 21,3,0.82268
FUE 22,3,0.69185
FUE 23,3,0.70809
FUE 24,3,0.1835
FUE 25,4,0.3215
FUE 26,4,0.16178
FUE 27,4,0.74187
FUE 28,4,0.56672
FUE 29,4,0.74459
FUE 30,4,0.28777
FUE 31,4,0.094028
FUE 32,4,0.58196
FUE 33,5,0.085196
FUE 34,5,0.77498
FUE 35,5,0.71154
FUE 36,5,0.020961
FUE 37,5,0.20974
FUE 38,5,0.67739
FUE 39,5,0.45313
FUE 40,5,0.49322
FUE 41,6,0.35268
FUE 42,6,0.6119
FUE 43,6,0.45687
FUE 44,6,0.29488
FUE 45,6,0.83774
FUE 46,6,0.34772
FUE 47,6,0.97017
FUE 48,6,0.40247
