,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,58.1624,58.1599,58.1374,58.1189,58.0456,57.9216,57.5939,57.8863,57.1168,57.8068,56.5013,57.113,56.5074,56.6245,57.0982,56.7013,56.6918,48.9424,55.3592,56.2256,56.0479,46.5554,56.1132,53.0466,45.8394,55.734,55.4394,47.0469,55.4011,55.4205,53.774,54.8637,53.8259,55.0865,54.5759,43.6541
FUE 2,61.0224,61.0189,60.9875,60.9618,60.8599,60.6892,60.2465,60.641,59.6213,60.5327,58.8432,59.6165,58.8508,58.9966,59.5974,59.0929,59.081,50.496,57.4652,58.5035,58.2871,48.0447,58.3664,54.8484,47.3154,57.9094,57.5596,48.5466,57.5145,57.5374,55.6526,56.8882,55.7106,57.1463,56.5577,45.101
FUE 3,55.7858,55.7819,55.747,55.7184,55.6055,55.4169,54.9313,55.3638,54.2531,55.2447,53.4194,54.2478,53.4275,53.583,54.2273,53.6858,53.6731,44.8387,51.9657,53.0586,52.8297,42.3706,52.9135,49.2588,41.6379,52.4316,52.0645,42.8752,52.0173,52.0413,50.085,51.3637,50.1447,51.6325,51.0205,39.416
FUE 4,54.5715,54.5679,54.5358,54.5096,54.4057,54.2317,53.7811,54.1826,53.1461,54.0724,52.3575,53.1412,52.3652,52.5129,53.1218,52.6104,52.5983,43.9653,50.9652,52.0138,51.7951,41.5107,51.8753,48.331,40.7807,51.4135,51.0604,42.0131,51.0149,51.038,49.1395,50.3834,49.1978,50.6435,50.0505,38.5648
FUE 5,56.0809,56.0776,56.0477,56.0232,55.9263,55.7636,55.3404,55.7176,54.7398,55.6143,53.9877,54.7351,53.9951,54.1363,54.7167,54.2295,54.218,45.7559,52.6462,53.658,53.4477,43.3132,53.5248,50.0739,42.5857,53.0798,52.7384,43.8137,52.6943,52.7167,50.8671,52.0813,50.9242,52.3341,51.7572,40.3751
FUE 6,71.3756,71.373,71.35,71.3311,71.256,71.129,70.7941,71.093,70.3074,71.0116,69.6809,70.3036,69.6872,69.8062,70.2885,69.8844,69.8747,62.0633,68.5223,69.4008,69.2205,59.6711,69.2867,66.1871,58.954,68.9021,68.6035,60.1634,68.5647,68.5844,66.9203,68.0209,66.9727,68.2462,67.7299,56.7662
FUE 7,55.4855,55.4835,55.4652,55.4502,55.3904,55.2889,55.0183,55.26,54.6182,55.1945,54.0919,54.615,54.0972,54.1981,54.6025,54.2641,54.256,47.051,53.089,53.8528,53.6976,44.7138,53.7548,50.9749,44.0082,53.4216,53.1604,45.1971,53.1263,53.1436,51.6499,52.6444,51.6978,52.8449,52.3839,41.8458
FUE 8,57.6777,57.6743,57.6441,57.6193,57.5212,57.3566,56.9287,57.3101,56.3221,57.2055,55.5637,56.3174,55.5711,55.7135,56.2988,55.8075,55.7958,47.3034,54.2132,55.2316,55.0198,44.8586,55.0974,51.63,44.1307,54.6495,54.306,45.3595,54.2617,54.2842,52.4259,53.6454,52.4832,53.8995,53.3197,41.9192
FUE 9,87.1559,87.1531,87.1275,87.1064,87.0231,86.8826,86.5139,86.8428,85.983,86.753,85.3069,85.9788,85.3136,85.4415,85.9624,85.5256,85.5152,77.4342,84.0746,85.007,84.8146,75.0202,84.8853,81.641,74.2985,84.4762,84.1603,75.516,84.1193,84.1401,82.3994,83.5471,82.4537,83.7838,83.2425,72.1008
FUE 10,76.2772,76.2743,76.2486,76.2275,76.1437,76.0025,75.632,75.9625,75.0988,75.8723,74.4203,75.0946,74.427,74.5553,75.0782,74.6397,74.6293,66.5351,73.1842,74.1194,73.9263,64.1199,73.9972,70.7458,63.3981,73.587,73.2701,64.616,73.229,73.2499,71.5054,72.6555,71.5598,72.8927,72.3501,61.1999
FUE 11,75.6378,75.6349,75.6097,75.589,75.5068,75.3682,75.0043,75.3289,74.4795,75.2404,73.8103,74.4754,73.8169,73.9436,74.4592,74.0269,74.0166,65.9718,72.588,73.5131,73.3224,63.5606,73.3924,70.1677,62.8395,72.9867,72.6731,64.056,72.6324,72.6531,70.9227,72.0641,70.9768,72.2992,71.7613,60.6431
FUE 12,55.3197,55.3163,55.294,55.2565,55.1432,55.1421,54.9544,54.8666,54.733,54.6117,54.3961,54.5675,54.3865,50.325,53.1711,51.0644,51.1704,46.9462,45.1792,53.6353,49.3165,37.3813,51.294,35.9679,33.7114,50.5128,49.3263,25.4143,51.7145,51.6581,42.1105,51.9338,43.0021,49.4539,51.7566,32.4369
FUE 13,67.3483,67.3455,67.3268,67.2955,67.2005,67.1995,67.0413,66.967,66.8534,66.7498,66.5646,66.7119,66.5564,62.8748,65.4897,63.5669,63.6654,59.6369,57.9108,65.9013,61.9198,50.1817,63.7801,48.7721,46.5197,63.0513,61.9291,38.2277,64.1686,64.1167,54.8838,64.3701,55.7661,62.0505,64.2074,45.2468
FUE 14,75.2024,75.1995,75.1802,75.1476,75.049,75.0481,74.884,74.8071,74.6896,74.5824,74.3912,74.5433,74.3827,70.6228,73.286,71.3249,71.425,67.3544,65.6193,73.7083,69.6563,57.8749,71.5416,56.4644,54.2111,70.8017,69.6657,45.918,71.9368,71.8839,62.583,72.142,63.4674,69.7884,71.9763,52.9378
FUE 15,71.9891,71.9864,71.9688,71.939,71.8486,71.8477,71.6971,71.6262,71.5178,71.4188,71.2416,71.3826,71.2337,67.6584,70.2072,68.3365,68.4329,64.463,62.7496,70.6044,66.7193,55.0421,68.545,53.6338,51.3826,67.8315,66.7285,43.0922,68.9243,68.8736,59.7356,69.1206,60.615,66.848,68.9621,50.1102
FUE 16,98.7802,98.7773,98.7576,98.7245,98.6242,98.6233,98.4566,98.3784,98.259,98.1503,97.9562,98.1106,97.9476,94.1518,96.837,94.8585,94.9593,90.8697,89.1306,97.2643,93.1801,81.3794,95.0767,79.9686,77.7149,94.3318,93.1896,69.4213,95.4751,95.4217,86.0902,95.6819,86.9756,93.313,95.5148,76.4415
FUE 17,78.086,78.083,78.0625,78.0281,77.924,77.9229,77.75,77.669,77.5453,77.4328,77.2323,77.3918,77.2234,73.3458,76.081,74.0628,74.1652,70.0331,68.2851,76.5195,72.3626,60.5189,74.2846,59.1073,56.8527,73.5283,72.3722,48.5579,74.6898,74.6355,65.2356,74.9005,66.123,72.4968,74.7303,55.5789
FUE 18,58.4697,58.4672,58.4505,58.4225,58.3376,58.3367,58.1947,58.1279,58.0255,57.9318,57.7639,57.8975,57.7564,54.3078,56.777,54.969,55.0627,51.1652,49.4677,57.1573,53.3883,41.7878,55.1717,40.381,38.1315,54.4768,53.3973,29.8432,55.5398,55.4907,46.4703,55.73,47.346,53.5146,55.5764,36.8596
FUE 19,104.0719,104.0689,104.0494,104.0164,103.9167,103.9158,103.7499,103.6722,103.5534,103.4451,103.252,103.4057,103.2435,99.4592,102.1373,100.1644,100.265,96.1815,94.4437,102.563,98.4892,86.6947,100.3822,85.284,83.0304,99.6389,98.4987,74.7369,100.7795,100.7263,91.4046,100.9859,92.2897,98.6218,100.8192,81.757
FUE 20,72.8926,72.8898,72.8712,72.8399,72.7449,72.7439,72.5857,72.5115,72.3979,72.2943,72.1091,72.2564,72.1009,68.4198,71.0344,69.1118,69.2103,65.1821,63.456,71.4459,67.4649,55.727,69.325,54.3174,52.065,68.5963,67.4742,43.773,69.7135,69.6615,60.429,69.9149,61.3114,67.5956,69.7522,50.7921
FUE 21,66.6407,66.6381,66.6205,66.5909,66.5013,66.5004,66.3508,66.2804,66.1728,66.0744,65.8984,66.0385,65.8905,62.3305,64.8697,63.0066,63.1026,59.1414,57.4298,65.2649,61.3937,49.7256,63.2144,48.3174,46.0665,62.5031,61.4029,37.7763,63.5924,63.5419,54.4178,63.7879,55.2968,61.5222,63.63,44.7941
