,FBS,Bid
FUE 1,1,0.18423
FUE 2,1,0.87443
FUE 3,1,0.7253
FUE 4,1,0.39925
FUE 5,1,0.32663
FUE 6,1,0.35467
FUE 7,1,0.17194
FUE 8,1,0.74811
FUE 9,1,0.77176
FUE 10,1,0.47891
FUE 11,2,0.83001
FUE 12,2,0.56633
FUE 13,2,0.92808
FUE 14,2,0.39101
FUE 15,2,0.36454
FUE 16,2,0.10479
FUE 17,2,0.11959
FUE 18,2,0.25737
FUE 19,2,0.31727
FUE 20,2,0.43722
FUE 21,3,0.23958
FUE 22,3,0.85588
FUE 23,3,0.30129
FUE 24,3,0.21078
FUE 25,3,0.88192
FUE 26,3,0.43983
FUE 27,3,0.58173
FUE 28,3,0.93551
FUE 29,3,0.1676
FUE 30,3,0.9232
FUE 31,4,0.17085
FUE 32,4,0.93736
FUE 33,4,0.24003
FUE 34,4,0.49511
FUE 35,4,0.85005
FUE 36,4,0.31563
FUE 37,4,0.054146
FUE 38,4,0.61548
FUE 39,4,0.57414
FUE 40,4,0.18141
FUE 41,5,0.1729
FUE 42,5,0.87687
FUE 43,5,0.65031
FUE 44,5,0.51915
FUE 45,5,0.68908
FUE 46,5,0.65571
FUE 47,5,0.71788
FUE 48,5,0.78342
FUE 49,5,0.66361
FUE 50,5,0.089961
FUE 51,6,0.37746
FUE 52,6,0.67357
FUE 53,6,0.23155
FUE 54,6,0.14092
FUE 55,6,0.85334
FUE 56,6,0.72931
FUE 57,6,0.32871
FUE 58,6,0.080242
FUE 59,6,0.74499
FUE 60,6,0.71208
