,FBS,Bid
FUE 1,1,0.32333
FUE 2,1,0.15765
FUE 3,1,0.5971
FUE 4,1,0.57739
FUE 5,1,0.8167
FUE 6,1,0.21702
FUE 7,1,0.17246
FUE 8,1,0.66362
FUE 9,1,0.31163
FUE 10,2,0.71944
FUE 11,2,0.13773
FUE 12,2,0.49859
FUE 13,2,0.3608
FUE 14,2,0.15945
FUE 15,2,0.34443
FUE 16,2,0.046096
FUE 17,2,0.31792
FUE 18,2,0.23484
FUE 19,3,0.38364
FUE 20,3,0.27685
FUE 21,3,0.47658
FUE 22,3,0.94496
FUE 23,3,0.33655
FUE 24,3,0.40411
FUE 25,3,0.38343
FUE 26,3,0.33883
FUE 27,3,0.58272
FUE 28,4,0.49824
FUE 29,4,0.53453
FUE 30,4,0.18841
FUE 31,4,0.92438
FUE 32,4,0.76151
FUE 33,4,0.88323
FUE 34,4,0.46429
FUE 35,4,0.58445
FUE 36,4,0.46968
FUE 37,5,0.73877
FUE 38,5,0.28207
FUE 39,5,0.13416
FUE 40,5,0.88011
FUE 41,5,0.23737
FUE 42,5,0.82685
FUE 43,5,0.43161
FUE 44,5,0.41239
FUE 45,5,0.88758
FUE 46,6,0.30999
FUE 47,6,0.75306
FUE 48,6,0.82595
FUE 49,6,0.50995
FUE 50,6,0.31856
FUE 51,6,0.81234
FUE 52,6,0.86912
FUE 53,6,0.28582
FUE 54,6,0.094796
