,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,63.2013,63.1998,63.1992,63.1936,63.1909,63.1906,63.1875,63.1482,63.1421,63.0711,62.9404,62.6924,62.7611,62.8326,62.2411,62.108,62.6488,62.3328,61.5016,59.646,61.7616,58.9888,57.9331,52.0598,43.0651,60.9364,58.122,57.374,56.1735,56.3691,60.3702,51.3404,56.669,60.0123,59.6989,59.9917
FUE 2,59.9903,59.9885,59.9877,59.9808,59.9777,59.9772,59.9734,59.9255,59.9181,59.8317,59.6737,59.3763,59.4583,59.544,58.8433,58.6879,59.3243,58.9508,57.9896,55.9279,58.2872,55.218,54.0936,48.0405,38.9924,57.3509,54.2935,53.5047,52.2523,52.4554,56.7211,47.3118,52.7674,56.3276,55.9854,56.305
FUE 3,60.1135,60.1122,60.1117,60.1068,60.1046,60.1043,60.1016,60.0674,60.0622,60.0005,59.8866,59.6692,59.7296,59.7922,59.2698,59.1511,59.6308,59.3514,58.6056,56.8948,58.8404,56.2765,55.2728,49.5426,40.5926,58.0906,55.4532,54.7367,53.5769,53.7666,57.5691,48.8311,54.0569,57.2368,56.9443,57.2177
FUE 4,57.8219,57.8201,57.8194,57.8126,57.8095,57.8091,57.8053,57.7581,57.7508,57.6657,57.5098,57.2164,57.2974,57.3819,56.6899,56.5363,57.1652,56.7962,55.8452,53.799,56.1398,53.0929,51.9735,45.9331,36.8887,55.2121,52.1726,51.3868,50.138,50.3406,54.5871,45.205,50.6518,54.1962,53.8562,54.1738
FUE 5,81.253,81.2515,81.2508,81.2449,81.2421,81.2418,81.2385,81.1969,81.1905,81.1155,80.9777,80.7167,80.789,80.8642,80.2438,80.1047,80.6709,80.3397,79.4736,77.5609,79.7437,76.8888,75.8135,69.8878,60.8772,78.8882,76.0055,75.2458,74.0302,74.2281,78.3044,69.1657,74.5315,77.9366,77.6151,77.9155
FUE 6,83.2729,83.2714,83.2708,83.2651,83.2625,83.2621,83.259,83.2191,83.2129,83.1409,83.0084,82.7571,82.8267,82.8991,82.3002,82.1656,82.7129,82.3931,81.5529,79.6825,81.8154,79.0214,77.9606,72.0734,63.0745,80.9824,78.1502,77.3992,76.1947,76.3909,80.4117,71.3534,76.6918,80.0512,79.7357,80.0305
FUE 7,54.6825,54.6811,54.6805,54.6749,54.6723,54.672,54.6689,54.6298,54.6238,54.5532,54.4234,54.1768,54.2452,54.3162,53.728,53.5956,54.1335,53.8193,52.9922,51.1433,53.2509,50.4879,49.4345,43.5675,34.5748,52.4293,49.623,48.8765,47.6777,47.8731,51.8652,42.8485,48.1726,51.5085,51.1961,51.488
FUE 8,74.0815,74.0798,74.0791,74.0727,74.0698,74.0694,74.0659,74.0213,74.0145,73.9342,73.787,73.509,73.5859,73.6659,73.0079,72.8612,73.4604,73.1093,72.1983,70.2141,72.4814,69.5236,68.4244,62.4359,53.4067,71.5874,68.6203,67.8464,66.6126,66.8131,70.9816,61.7105,67.1207,70.6014,70.2699,70.5795
FUE 9,58.1071,58.1051,58.1042,58.0964,58.0927,58.0922,58.0879,58.0329,58.0245,57.9258,57.7459,57.4098,57.5023,57.599,56.8145,56.6425,57.3514,56.9339,55.8771,53.6734,56.2018,52.9289,51.7606,45.5976,36.5183,55.1864,51.9674,51.153,49.8684,50.0761,54.5129,44.8633,50.3956,54.0953,53.7339,54.0714
FUE 10,55.0419,55.0408,55.0403,55.0359,55.0338,55.0336,55.0311,55.0002,54.9955,54.9395,54.8361,54.638,54.6931,54.7503,54.2719,54.1626,54.603,54.3469,53.6572,52.0454,53.8753,51.4548,50.4886,44.8662,35.9509,53.176,50.6629,49.9695,48.8399,49.0252,52.6851,44.1606,49.3084,52.3705,52.0926,52.3524
FUE 11,58.0578,58.0558,58.0549,58.0474,58.0439,58.0435,58.0393,57.9867,57.9786,57.884,57.7113,57.388,57.477,57.5701,56.813,56.6464,57.3317,56.9286,55.9027,53.744,56.2187,53.0104,51.8557,45.7265,36.6567,55.2286,52.0604,51.2539,49.9792,50.1855,54.569,44.9939,50.5027,54.1589,53.8036,54.1355
FUE 12,58.9705,58.969,58.9684,58.9627,58.96,58.9597,58.9566,58.9168,58.9107,58.8389,58.7068,58.4562,58.5257,58.5979,58.0007,57.8664,58.4122,58.0933,57.2552,55.3882,57.5172,54.7281,53.6684,47.7845,38.7866,56.6859,53.8579,53.1076,51.904,52.1001,56.1163,47.0646,52.4007,55.7564,55.4414,55.7357
FUE 13,61.8946,61.893,61.8923,61.8863,61.8835,61.8831,61.8798,61.8374,61.8309,61.7546,61.6144,61.3491,61.4225,61.4989,60.869,60.7279,61.3026,60.9663,60.0886,58.1573,60.3621,57.4804,56.3988,50.4565,41.4409,59.4966,56.5918,55.8284,54.608,54.8065,58.9071,49.7335,55.1111,58.536,58.2119,58.5147
FUE 14,65.4311,65.4295,65.4289,65.4228,65.42,65.4197,65.4164,65.3742,65.3677,65.2917,65.1521,64.8879,64.961,65.0371,64.4096,64.269,64.8416,64.5066,63.6317,61.7051,63.9044,61.0294,59.9493,54.0111,44.9968,63.0414,60.1421,59.3796,58.1604,58.3587,62.4533,53.2883,58.663,62.083,61.7596,62.0618
FUE 15,67.4179,67.4165,67.4158,67.4103,67.4077,67.4073,67.4042,67.3651,67.3591,67.2885,67.1586,66.912,66.9803,67.0514,66.463,66.3305,66.8686,66.5543,65.7269,63.8775,65.9857,63.2219,62.1684,56.3009,47.308,65.1638,62.3569,61.6103,60.4114,60.6068,64.5995,55.5819,60.9063,64.2428,63.9302,64.2222
FUE 16,56.4536,56.4525,56.4517,56.4475,56.4468,56.4444,56.4445,56.3939,56.391,56.3779,56.3253,56.2176,55.8664,55.8576,55.2568,56.063,56.0639,55.4336,55.6748,49.3795,55.6453,45.4792,54.7694,45.0177,51.2798,52.9424,54.4108,54.2384,30.3466,30.7528,54.2003,31.3318,36.436,51.8614,53.6109,52.5292
FUE 17,56.3609,56.3592,56.358,56.3512,56.3501,56.3462,56.3464,56.2652,56.2605,56.2397,56.1562,55.9869,55.4507,55.4376,54.5682,55.748,55.7495,54.8186,55.1673,47.5525,55.1241,43.4501,53.8983,42.9749,49.6486,51.5833,53.4222,53.1975,28.1879,28.5945,53.1484,29.1742,34.2897,50.3119,52.4012,51.0906
FUE 18,74.5691,74.5677,74.5667,74.5612,74.5603,74.5572,74.5573,74.4912,74.4874,74.4704,74.4021,74.263,73.816,73.805,73.0616,74.065,74.0662,73.2779,73.5762,66.5345,73.5394,62.5113,72.475,62.0414,68.5518,70.3733,72.0515,71.8499,47.2987,47.7051,71.8057,48.2846,53.3958,69.1815,71.1274,69.9141
FUE 19,57.3557,57.3545,57.3537,57.3491,57.3484,57.3458,57.3459,57.2915,57.2883,57.2743,57.2178,57.1022,56.7269,56.7176,56.08,56.9367,56.9378,56.2671,56.523,50.0238,56.4916,46.0875,55.5665,45.6234,51.9578,53.665,55.1907,55.0104,30.931,31.3372,54.9707,31.9164,37.0227,52.553,54.3571,53.239
FUE 20,57.9624,57.9613,57.9605,57.9561,57.9554,57.9529,57.953,57.9008,57.8978,57.8843,57.8301,57.719,57.3575,57.3484,56.7319,57.5597,57.5607,56.9131,57.1606,50.7766,57.1302,46.8603,56.2332,46.3977,52.6917,54.3738,55.8671,55.6913,31.7172,32.1234,55.6525,32.7025,37.8076,53.2792,55.0526,53.955
FUE 21,56.5749,56.573,56.5715,56.5639,56.5626,56.5582,56.5584,56.4668,56.4616,56.4381,56.3442,56.1545,55.5591,55.5446,54.5951,55.8882,55.8899,54.8668,55.2475,47.3014,55.2002,43.1584,53.8743,42.6805,49.4392,51.4356,53.3667,53.1285,27.8713,28.2779,53.0765,28.8577,33.9754,50.1206,52.2896,50.9245
