,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,75.2311,75.231,75.2309,75.2221,75.2182,75.1918,75.1358,75.1549,75.0547,75.0904,74.7581,72.939,70.9294,71.9896,67.5905,65.28,65.4178,72.025,66.5505,72.2778,62.7113,73.3262,57.1665,63.5925,70.4352,51.875,71.6575,72.6154,57.237,57.7509,72.0774,60.7845,52.4108,71.9397,71.8327,66.1143
FUE 2,59.845,59.845,59.8449,59.8359,59.8319,59.8051,59.748,59.7675,59.6654,59.7018,59.3639,57.5204,55.4936,56.5619,52.139,49.8229,49.961,56.5975,51.0962,56.8526,47.2507,57.912,41.7027,48.1329,54.9962,36.4103,56.227,57.1935,41.7733,42.2873,56.6505,45.3224,36.9462,56.5115,56.4037,50.659
FUE 3,60.8257,60.8256,60.8255,60.8151,60.8105,60.7795,60.7137,60.7361,60.6187,60.6605,60.2739,58.2282,56.0643,57.1964,52.5893,50.2313,50.3713,57.2344,51.5247,57.5075,47.6327,58.6552,42.0612,48.5222,55.5424,36.7625,56.8397,57.8743,42.132,42.6472,57.291,45.6927,37.2987,57.1426,57.0276,51.0799
FUE 4,75.4396,75.4396,75.4395,75.4319,75.4285,75.4056,75.3569,75.3735,75.2861,75.3173,75.0263,73.3892,71.5141,72.5106,68.3015,66.0369,66.1726,72.5435,67.2852,72.7788,63.4977,73.7432,57.9794,64.3707,71.0449,52.6951,72.2,73.0914,58.0498,58.5623,72.5924,61.5841,53.2305,72.464,72.3641,66.8574
FUE 5,58.7301,58.7301,58.7299,58.7191,58.7142,58.6817,58.6128,58.6363,58.5133,58.557,58.1531,56.0381,53.8296,54.9822,50.3168,47.946,48.0866,55.021,49.2456,55.3,45.3395,56.4769,39.761,46.2312,53.2999,34.4604,54.6184,55.6753,39.8318,40.3473,55.0788,43.3959,34.9967,54.9273,54.81,48.7985
FUE 6,65.7417,65.7417,65.7415,65.7324,65.7284,65.7011,65.6431,65.6629,65.5592,65.5961,65.2529,63.387,61.3444,62.4202,57.9756,55.6546,55.7929,62.4561,56.9302,62.7132,53.0792,63.7826,47.5283,53.9623,60.8442,42.2352,62.0828,63.057,47.5989,48.1131,62.5094,51.1494,42.7711,62.3694,62.2607,56.4921
FUE 7,75.089,75.089,75.0888,75.0805,75.0767,75.0517,74.9984,75.0166,74.9211,74.9552,74.6383,72.886,70.9246,71.9621,67.6301,65.3356,65.4727,71.9966,66.5984,72.2431,62.7771,73.2611,57.2413,63.6555,70.4393,51.9523,71.6377,72.5717,57.3119,57.8253,72.0478,60.8548,52.488,71.9134,71.8089,66.1651
FUE 8,54.1075,54.1074,54.1074,54.1016,54.099,54.0817,54.0447,54.0573,53.9908,54.0146,53.7911,52.4742,50.8613,51.7306,47.9186,45.7586,45.8894,51.7589,46.9557,51.96,43.2884,52.767,37.8335,44.1419,50.4437,32.5668,51.4624,52.2248,37.9035,38.4129,51.8008,41.4061,33.1012,51.6905,51.6044,46.547
FUE 9,57.7452,57.7452,57.7451,57.7385,57.7356,57.7161,57.6744,57.6886,57.6137,57.6405,57.3898,55.9403,54.2146,55.1391,51.1517,48.944,49.0771,55.1694,50.1645,55.3852,46.442,56.2589,40.9576,47.3045,53.7743,35.6827,54.8526,55.6704,41.0278,41.5386,55.2143,44.5451,36.2176,55.0962,55.0042,49.7471
FUE 10,80.7273,80.7273,80.7272,80.7192,80.7156,80.6916,80.6406,80.658,80.5666,80.5992,80.2952,78.6001,76.6809,77.6984,73.4261,71.146,71.2825,77.7321,72.4018,77.9731,68.5968,78.9648,63.0694,69.4726,76.2035,57.7827,77.3808,78.2939,63.1399,63.6529,77.7822,66.6787,58.3182,77.6507,77.5485,71.9712
FUE 11,57.4589,57.4589,57.4587,57.4475,57.4425,57.4091,57.3381,57.3623,57.2357,57.2807,56.8657,54.7073,52.4713,53.6365,48.9358,46.5573,46.6983,53.6758,47.8606,53.9584,43.946,55.1534,38.3633,44.8391,51.937,33.0616,53.2684,54.3389,38.4342,38.9499,53.7343,42.0004,33.598,53.5809,53.4622,47.4121
FUE 12,67.5364,67.5364,67.5362,67.5268,67.5226,67.4944,67.4345,67.4549,67.3478,67.386,67.032,65.1204,63.0462,64.1367,59.6492,57.3182,57.457,64.1732,58.5987,64.4345,54.7366,65.524,49.1801,55.6214,62.5403,43.8855,63.7943,64.7843,49.2508,49.7652,64.2274,52.804,44.4214,64.0851,63.9748,58.1587
FUE 13,55.1741,55.1741,55.174,55.1678,55.165,55.1462,55.1061,55.1198,55.0479,55.0736,54.8324,53.4285,51.7409,52.6468,48.7178,46.5258,46.6581,52.6764,47.7386,52.8872,44.0341,53.7383,38.5592,44.8937,51.3082,33.287,52.3665,53.1655,38.6294,39.1398,52.7204,42.142,33.8217,52.6049,52.5148,47.324
FUE 14,56.3742,56.3742,56.3741,56.3678,56.365,56.346,56.3055,56.3193,56.2466,56.2725,56.0288,54.6125,52.9145,53.8255,49.8804,47.684,47.8166,53.8553,48.899,54.0675,45.1895,54.9247,39.712,46.0499,52.4797,34.439,53.5435,54.3476,39.7821,40.2927,53.8995,43.2961,34.9738,53.7833,53.6927,48.4837
FUE 15,75.7635,75.7634,75.7633,75.7555,75.752,75.7286,75.6789,75.6958,75.6066,75.6385,75.3414,73.6773,71.7815,72.7879,68.549,66.2771,66.4132,72.8212,67.5289,73.0591,63.7331,74.0363,58.2105,64.6075,71.3084,52.925,72.474,73.3755,58.2809,58.7937,72.8706,61.8174,53.4605,72.7407,72.6397,67.0998
FUE 16,58.6645,58.6645,58.6644,58.6591,58.653,58.6302,58.5983,58.585,58.552,58.5809,57.9135,56.731,55.9577,50.3974,56.7022,56.1253,56.1767,57.403,56.4186,57.3158,55.5193,55.8897,53.8533,45.24,56.8827,52.8377,50.8852,56.1939,43.747,42.4933,55.7272,54.2589,52.682,54.6519,54.6214,55.2176
