,FBS,Bid
FUE 1,1,0.98299
FUE 2,1,0.33604
FUE 3,1,0.58893
FUE 4,1,0.67914
FUE 5,1,0.24917
FUE 6,1,0.10797
FUE 7,1,0.95699
FUE 8,1,0.22368
FUE 9,1,0.70035
FUE 10,1,0.29952
FUE 11,1,0.77671
FUE 12,1,0.038671
FUE 13,1,0.20931
FUE 14,1,0.71092
FUE 15,2,0.75068
FUE 16,2,0.11495
FUE 17,2,0.55185
FUE 18,2,0.67081
FUE 19,2,0.83365
FUE 20,2,0.74702
FUE 21,2,0.03767
FUE 22,2,0.074864
FUE 23,2,0.83294
FUE 24,2,0.69812
FUE 25,2,0.014911
FUE 26,2,0.27783
FUE 27,2,0.75099
FUE 28,2,0.23187
FUE 29,3,0.064259
FUE 30,3,0.22329
FUE 31,3,0.20867
FUE 32,3,0.70401
FUE 33,3,0.93716
FUE 34,3,0.21266
FUE 35,3,0.60841
FUE 36,3,0.95074
FUE 37,3,0.32105
FUE 38,3,0.7985
FUE 39,3,0.38758
FUE 40,3,0.25295
FUE 41,3,0.73203
FUE 42,3,0.83464
FUE 43,4,0.10859
FUE 44,4,0.035204
FUE 45,4,0.44531
FUE 46,4,0.70255
FUE 47,4,0.036503
FUE 48,4,0.10198
FUE 49,4,0.4811
FUE 50,4,0.23528
FUE 51,4,0.75034
FUE 52,4,0.75607
FUE 53,4,0.34803
FUE 54,4,0.97834
FUE 55,4,0.092536
FUE 56,4,0.29905
FUE 57,5,0.47172
FUE 58,5,0.89463
FUE 59,5,0.75308
FUE 60,5,0.34395
FUE 61,5,0.018347
FUE 62,5,0.42439
FUE 63,5,0.1365
FUE 64,5,0.80752
FUE 65,5,0.95862
FUE 66,5,0.80985
FUE 67,5,0.71871
FUE 68,5,0.040091
FUE 69,5,0.31762
FUE 70,5,0.53104
FUE 71,6,0.42604
FUE 72,6,0.56809
FUE 73,6,0.95726
FUE 74,6,0.77218
FUE 75,6,0.31321
FUE 76,6,0.86739
FUE 77,6,0.9907
FUE 78,6,0.75233
FUE 79,6,0.56692
FUE 80,6,0.98046
FUE 81,6,0.93536
FUE 82,6,0.37774
FUE 83,6,0.85582
FUE 84,6,0.81835
