,FBS,Bid
FUE 1,1,0.68708
FUE 2,1,0.55051
FUE 3,1,0.86158
FUE 4,1,0.33319
FUE 5,1,0.94209
FUE 6,1,0.54658
FUE 7,1,0.95892
FUE 8,1,0.14736
FUE 9,1,0.78092
FUE 10,1,0.045077
FUE 11,1,0.29532
FUE 12,2,0.89477
FUE 13,2,0.036603
FUE 14,2,0.94785
FUE 15,2,0.16868
FUE 16,2,0.49814
FUE 17,2,0.28875
FUE 18,2,0.89883
FUE 19,2,0.023253
FUE 20,2,0.32982
FUE 21,2,0.46203
FUE 22,2,0.75974
FUE 23,3,0.18284
FUE 24,3,0.85377
FUE 25,3,0.91217
FUE 26,3,0.1273
FUE 27,3,0.47643
FUE 28,3,0.2025
FUE 29,3,0.4983
FUE 30,3,0.97248
FUE 31,3,0.12443
FUE 32,3,0.49976
FUE 33,3,0.29199
FUE 34,4,0.63878
FUE 35,4,0.85041
FUE 36,4,0.35765
FUE 37,4,0.35858
FUE 38,4,0.58907
FUE 39,4,0.2189
FUE 40,4,0.72151
FUE 41,4,0.35983
FUE 42,4,0.38964
FUE 43,4,0.59304
FUE 44,4,0.23557
FUE 45,5,0.31708
FUE 46,5,0.41971
FUE 47,5,0.99397
FUE 48,5,0.18561
FUE 49,5,0.10732
FUE 50,5,0.12601
FUE 51,5,0.89978
FUE 52,5,0.88238
FUE 53,5,0.76359
FUE 54,5,0.43262
FUE 55,5,0.52555
FUE 56,6,0.77789
FUE 57,6,0.39843
FUE 58,6,0.44272
FUE 59,6,0.95924
FUE 60,6,0.28582
FUE 61,6,0.75886
FUE 62,6,0.90808
FUE 63,6,0.29138
FUE 64,6,0.62942
FUE 65,6,0.0651
FUE 66,6,0.030134
