,FBS,Bid
FUE 1,1,0.11043
FUE 2,1,0.67842
FUE 3,1,0.84095
FUE 4,1,0.2403
FUE 5,1,0.048845
FUE 6,1,0.99559
FUE 7,1,0.32787
FUE 8,1,0.88561
FUE 9,1,0.8658
FUE 10,1,0.89031
FUE 11,1,0.66466
FUE 12,1,0.5691
FUE 13,1,0.72483
FUE 14,1,0.22124
FUE 15,1,0.29486
FUE 16,2,0.72457
FUE 17,2,0.74379
FUE 18,2,0.36888
FUE 19,2,0.054797
FUE 20,2,0.6627
FUE 21,2,0.47086
FUE 22,2,0.87932
FUE 23,2,0.9374
FUE 24,2,0.84904
FUE 25,2,0.49306
FUE 26,2,0.051449
FUE 27,2,0.54512
FUE 28,2,0.85706
FUE 29,2,0.75672
FUE 30,2,0.74491
FUE 31,3,0.43109
FUE 32,3,0.079703
FUE 33,3,0.56182
FUE 34,3,0.3106
FUE 35,3,0.83988
FUE 36,3,0.48693
FUE 37,3,0.62456
FUE 38,3,0.64737
FUE 39,3,0.81182
FUE 40,3,0.13355
FUE 41,3,0.76437
FUE 42,3,0.72045
FUE 43,3,0.84838
FUE 44,3,0.12517
FUE 45,3,0.62449
FUE 46,4,0.29598
FUE 47,4,0.67334
FUE 48,4,0.86444
FUE 49,4,0.44406
FUE 50,4,0.54528
FUE 51,4,0.038814
FUE 52,4,0.0069729
FUE 53,4,0.66927
FUE 54,4,0.16211
FUE 55,4,0.76754
FUE 56,4,0.25325
FUE 57,4,0.3828
FUE 58,4,0.064231
FUE 59,4,0.95539
FUE 60,4,0.78569
FUE 61,5,0.25739
FUE 62,5,0.37942
FUE 63,5,0.45481
FUE 64,5,0.76443
FUE 65,5,0.50281
FUE 66,5,0.97836
FUE 67,5,0.8593
FUE 68,5,0.71437
FUE 69,5,0.50419
FUE 70,5,0.6903
FUE 71,5,0.60495
FUE 72,5,0.80267
FUE 73,5,0.3936
FUE 74,5,0.92039
FUE 75,5,0.80919
FUE 76,6,0.019585
FUE 77,6,0.071504
FUE 78,6,0.44637
FUE 79,6,0.25868
FUE 80,6,0.25234
FUE 81,6,0.61161
FUE 82,6,0.42052
FUE 83,6,0.088951
FUE 84,6,0.18123
FUE 85,6,0.36241
FUE 86,6,0.63326
FUE 87,6,0.80718
FUE 88,6,0.13055
FUE 89,6,0.69622
FUE 90,6,0.032792
