,FBS,Bid
FUE 1,1,0.9732
FUE 2,1,0.73563
FUE 3,1,0.055348
FUE 4,1,0.59301
FUE 5,1,0.86859
FUE 6,1,0.40852
FUE 7,1,0.9233
FUE 8,1,0.66229
FUE 9,1,0.57662
FUE 10,1,0.83651
FUE 11,2,0.076632
FUE 12,2,0.16948
FUE 13,2,0.19351
FUE 14,2,0.49518
FUE 15,2,0.3047
FUE 16,2,0.38099
FUE 17,2,0.61896
FUE 18,2,0.1414
FUE 19,2,0.27888
FUE 20,2,0.28965
FUE 21,3,0.42901
FUE 22,3,0.91115
FUE 23,3,0.58868
FUE 24,3,0.61992
FUE 25,3,0.59689
FUE 26,3,0.014991
FUE 27,3,0.22936
FUE 28,3,0.016052
FUE 29,3,0.089431
FUE 30,3,0.69485
FUE 31,4,0.56014
FUE 32,4,0.56433
FUE 33,4,0.0044439
FUE 34,4,0.6409
FUE 35,4,0.62741
FUE 36,4,0.58124
FUE 37,4,0.75725
FUE 38,4,0.13321
FUE 39,4,0.45708
FUE 40,4,0.058617
FUE 41,5,0.7541
FUE 42,5,0.75676
FUE 43,5,0.28239
FUE 44,5,0.57748
FUE 45,5,0.6607
FUE 46,5,0.12779
FUE 47,5,0.77638
FUE 48,5,0.0087526
FUE 49,5,0.81564
FUE 50,5,0.59592
FUE 51,6,0.98313
FUE 52,6,0.21464
FUE 53,6,0.43952
FUE 54,6,0.46287
FUE 55,6,0.38353
FUE 56,6,0.39016
FUE 57,6,0.26254
FUE 58,6,0.44854
FUE 59,6,0.41417
FUE 60,6,0.60388
