,FBS,Bid
FUE 1,1,0.93696
FUE 2,1,0.14001
FUE 3,1,0.59058
FUE 4,1,0.83636
FUE 5,1,0.30681
FUE 6,1,0.92122
FUE 7,1,0.60442
FUE 8,1,0.57679
FUE 9,1,0.68715
FUE 10,1,0.82134
FUE 11,1,0.10066
FUE 12,1,0.20647
FUE 13,2,0.51554
FUE 14,2,0.33253
FUE 15,2,0.23253
FUE 16,2,0.37938
FUE 17,2,0.84217
FUE 18,2,0.34434
FUE 19,2,0.86816
FUE 20,2,0.62255
FUE 21,2,0.5045
FUE 22,2,0.83111
FUE 23,2,0.9338
FUE 24,2,0.76576
FUE 25,3,0.51992
FUE 26,3,0.10588
FUE 27,3,0.47497
FUE 28,3,0.96154
FUE 29,3,0.241
FUE 30,3,0.31818
FUE 31,3,0.28429
FUE 32,3,0.34776
FUE 33,3,0.98788
FUE 34,3,0.96862
FUE 35,3,0.96028
FUE 36,3,0.81345
FUE 37,4,0.56039
FUE 38,4,0.57333
FUE 39,4,0.25021
FUE 40,4,0.90348
FUE 41,4,0.17649
FUE 42,4,0.36017
FUE 43,4,0.73496
FUE 44,4,0.26283
FUE 45,4,0.62574
FUE 46,4,0.51729
FUE 47,4,0.48169
FUE 48,4,0.23014
FUE 49,5,0.62527
FUE 50,5,0.12702
FUE 51,5,0.068717
FUE 52,5,0.15398
FUE 53,5,0.76426
FUE 54,5,0.57382
FUE 55,5,0.021601
FUE 56,5,0.25802
FUE 57,5,0.21563
FUE 58,5,0.55569
FUE 59,5,0.80953
FUE 60,5,0.67094
FUE 61,6,0.54773
FUE 62,6,0.15217
FUE 63,6,0.74347
FUE 64,6,0.54914
FUE 65,6,0.20979
FUE 66,6,0.67504
FUE 67,6,0.07787
FUE 68,6,0.62206
FUE 69,6,0.90057
FUE 70,6,0.78861
FUE 71,6,0.82828
FUE 72,6,0.82635
