,FBS,Bid
FUE 1,1,0.1781
FUE 2,1,0.46754
FUE 3,1,0.731
FUE 4,1,0.14487
FUE 5,1,0.15956
FUE 6,1,0.7878
FUE 7,1,0.19076
FUE 8,1,0.39366
FUE 9,1,0.49589
FUE 10,1,0.63905
FUE 11,1,0.68114
FUE 12,2,0.26639
FUE 13,2,0.25678
FUE 14,2,0.46418
FUE 15,2,0.43049
FUE 16,2,0.65371
FUE 17,2,0.012378
FUE 18,2,0.65702
FUE 19,2,0.21923
FUE 20,2,0.76035
FUE 21,2,0.073694
FUE 22,2,0.125
FUE 23,3,0.51125
FUE 24,3,0.28974
FUE 25,3,0.592
FUE 26,3,0.7522
FUE 27,3,0.8859
FUE 28,3,0.76973
FUE 29,3,0.94259
FUE 30,3,0.13974
FUE 31,3,0.50804
FUE 32,3,0.13029
FUE 33,3,0.73236
FUE 34,4,0.93801
FUE 35,4,0.54961
FUE 36,4,0.94439
FUE 37,4,0.29242
FUE 38,4,0.0914
FUE 39,4,0.93239
FUE 40,4,0.83083
FUE 41,4,0.77406
FUE 42,4,0.6153
FUE 43,4,0.95703
FUE 44,4,0.13298
FUE 45,5,0.032126
FUE 46,5,0.60529
FUE 47,5,0.40594
FUE 48,5,0.96614
FUE 49,5,0.97732
FUE 50,5,0.59217
FUE 51,5,0.73413
FUE 52,5,0.61468
FUE 53,5,0.33722
FUE 54,5,0.96742
FUE 55,5,0.55328
FUE 56,6,0.88703
FUE 57,6,0.3396
FUE 58,6,0.87783
FUE 59,6,0.85104
FUE 60,6,0.79739
FUE 61,6,0.87966
FUE 62,6,0.12389
FUE 63,6,0.54148
FUE 64,6,0.58878
FUE 65,6,0.029803
FUE 66,6,0.62664
