,FBS,Bid
FUE 1,1,0.89939
FUE 2,1,0.18647
FUE 3,1,0.8248
FUE 4,1,0.92076
FUE 5,1,0.79769
FUE 6,1,0.1264
FUE 7,1,0.69512
FUE 8,1,0.4485
FUE 9,1,0.5834
FUE 10,1,0.73316
FUE 11,1,0.8401
FUE 12,2,0.35796
FUE 13,2,0.70983
FUE 14,2,0.0079492
FUE 15,2,0.27527
FUE 16,2,0.8933
FUE 17,2,0.9524
FUE 18,2,0.4008
FUE 19,2,0.92453
FUE 20,2,0.72416
FUE 21,2,0.3989
FUE 22,2,0.38049
FUE 23,3,0.17814
FUE 24,3,0.67125
FUE 25,3,0.47162
FUE 26,3,0.028735
FUE 27,3,0.58246
FUE 28,3,0.046828
FUE 29,3,0.58145
FUE 30,3,0.32825
FUE 31,3,0.92257
FUE 32,3,0.11665
FUE 33,3,0.89786
FUE 34,4,0.79604
FUE 35,4,0.81654
FUE 36,4,0.9973
FUE 37,4,0.84995
FUE 38,4,0.68353
FUE 39,4,0.0044559
FUE 40,4,0.91963
FUE 41,4,0.38225
FUE 42,4,0.70133
FUE 43,4,0.28799
FUE 44,4,0.21932
FUE 45,5,0.93557
FUE 46,5,0.39212
FUE 47,5,0.062653
FUE 48,5,0.78739
FUE 49,5,0.25524
FUE 50,5,0.42821
FUE 51,5,0.61117
FUE 52,5,0.98226
FUE 53,5,0.28612
FUE 54,5,0.58497
FUE 55,5,0.48479
FUE 56,6,0.4643
FUE 57,6,0.5568
FUE 58,6,0.54659
FUE 59,6,0.33329
FUE 60,6,0.05942
FUE 61,6,0.17481
FUE 62,6,0.41473
FUE 63,6,0.35616
FUE 64,6,0.76557
FUE 65,6,0.54832
FUE 66,6,0.83435
