,FBS,Bid
FUE 1,1,0.97721
FUE 2,1,0.47598
FUE 3,1,0.47773
FUE 4,1,0.068609
FUE 5,1,0.30473
FUE 6,1,0.9231
FUE 7,1,0.68617
FUE 8,1,0.28638
FUE 9,2,0.4339
FUE 10,2,0.36741
FUE 11,2,0.50026
FUE 12,2,0.15761
FUE 13,2,0.44758
FUE 14,2,0.91474
FUE 15,2,0.08877
FUE 16,2,0.37212
FUE 17,3,0.052508
FUE 18,3,0.82236
FUE 19,3,0.80505
FUE 20,3,0.84305
FUE 21,3,0.66203
FUE 22,3,0.96104
FUE 23,3,0.59784
FUE 24,3,0.87839
FUE 25,4,0.052432
FUE 26,4,0.023191
FUE 27,4,0.20523
FUE 28,4,0.57773
FUE 29,4,0.77126
FUE 30,4,0.87209
FUE 31,4,0.080858
FUE 32,4,0.85004
FUE 33,5,0.93043
FUE 34,5,0.53762
FUE 35,5,0.052655
FUE 36,5,0.8868
FUE 37,5,0.15985
FUE 38,5,0.79575
FUE 39,5,0.3073
FUE 40,5,0.65248
FUE 41,6,0.87429
FUE 42,6,0.14538
FUE 43,6,0.86935
FUE 44,6,0.86228
FUE 45,6,0.74752
FUE 46,6,0.66751
FUE 47,6,0.93169
FUE 48,6,0.39304
