,FBS,Bid
FUE 1,1,0.30712
FUE 2,1,0.50113
FUE 3,1,0.61057
FUE 4,1,0.50148
FUE 5,1,0.76756
FUE 6,1,0.97423
FUE 7,1,0.7394
FUE 8,1,0.26754
FUE 9,1,0.25177
FUE 10,1,0.78341
FUE 11,1,0.83988
FUE 12,2,0.76733
FUE 13,2,0.3667
FUE 14,2,0.51579
FUE 15,2,0.44707
FUE 16,2,0.048999
FUE 17,2,0.00071326
FUE 18,2,0.92711
FUE 19,2,0.26795
FUE 20,2,0.36869
FUE 21,2,0.61017
FUE 22,2,0.97545
FUE 23,3,0.57769
FUE 24,3,0.54473
FUE 25,3,0.46922
FUE 26,3,0.56839
FUE 27,3,0.79694
FUE 28,3,0.26127
FUE 29,3,0.68566
FUE 30,3,0.29957
FUE 31,3,0.69956
FUE 32,3,0.23388
FUE 33,3,0.96129
FUE 34,4,0.70348
FUE 35,4,0.18375
FUE 36,4,0.97557
FUE 37,4,0.94027
FUE 38,4,0.88644
FUE 39,4,0.15617
FUE 40,4,0.45506
FUE 41,4,0.34739
FUE 42,4,0.30051
FUE 43,4,0.044587
FUE 44,4,0.46608
FUE 45,5,0.17784
FUE 46,5,0.52418
FUE 47,5,0.71442
FUE 48,5,0.35943
FUE 49,5,0.30421
FUE 50,5,0.92187
FUE 51,5,0.0045524
FUE 52,5,0.70662
FUE 53,5,0.52865
FUE 54,5,0.046164
FUE 55,5,0.27171
FUE 56,6,0.015599
FUE 57,6,0.10939
FUE 58,6,0.45884
FUE 59,6,0.79928
FUE 60,6,0.97872
FUE 61,6,0.53324
FUE 62,6,0.38536
FUE 63,6,0.88607
FUE 64,6,0.63144
FUE 65,6,0.61666
FUE 66,6,0.73757
