,FBS,Bid
FUE 1,1,0.47888
FUE 2,1,0.5963
FUE 3,1,0.62807
FUE 4,1,0.60613
FUE 5,1,0.63295
FUE 6,1,0.94394
FUE 7,1,0.13053
FUE 8,1,0.52588
FUE 9,1,0.30147
FUE 10,1,0.4936
FUE 11,1,0.0084913
FUE 12,2,0.039512
FUE 13,2,0.53602
FUE 14,2,0.47471
FUE 15,2,0.79007
FUE 16,2,0.9771
FUE 17,2,0.88271
FUE 18,2,0.45863
FUE 19,2,0.106
FUE 20,2,0.43421
FUE 21,2,0.33722
FUE 22,2,0.076808
FUE 23,3,0.34658
FUE 24,3,0.43903
FUE 25,3,0.16571
FUE 26,3,0.85152
FUE 27,3,0.38176
FUE 28,3,0.056814
FUE 29,3,0.067524
FUE 30,3,0.46821
FUE 31,3,0.75913
FUE 32,3,0.10681
FUE 33,3,0.73219
FUE 34,4,0.54416
FUE 35,4,0.49072
FUE 36,4,0.12406
FUE 37,4,0.62077
FUE 38,4,0.83802
FUE 39,4,0.41566
FUE 40,4,0.6315
FUE 41,4,0.55319
FUE 42,4,0.54226
FUE 43,4,0.59664
FUE 44,4,0.18741
FUE 45,5,0.1692
FUE 46,5,0.14307
FUE 47,5,0.23713
FUE 48,5,0.48422
FUE 49,5,0.52852
FUE 50,5,0.62586
FUE 51,5,0.069563
FUE 52,5,0.41674
FUE 53,5,0.96118
FUE 54,5,0.65358
FUE 55,5,0.968
FUE 56,6,0.36169
FUE 57,6,0.083967
FUE 58,6,0.62071
FUE 59,6,0.39728
FUE 60,6,0.39865
FUE 61,6,0.80964
FUE 62,6,0.44065
FUE 63,6,0.054779
FUE 64,6,0.97751
FUE 65,6,0.54277
FUE 66,6,0.070075
