,FBS,Bid
FUE 1,1,0.61326
FUE 2,1,0.44523
FUE 3,1,0.45466
FUE 4,1,0.33891
FUE 5,1,0.36813
FUE 6,1,0.31031
FUE 7,1,0.33837
FUE 8,1,0.94861
FUE 9,1,0.79741
FUE 10,1,0.43404
FUE 11,1,0.33725
FUE 12,1,0.77373
FUE 13,1,0.65011
FUE 14,2,0.48169
FUE 15,2,0.095425
FUE 16,2,0.88807
FUE 17,2,0.41298
FUE 18,2,0.42545
FUE 19,2,0.13062
FUE 20,2,0.79786
FUE 21,2,0.32007
FUE 22,2,0.92655
FUE 23,2,0.037021
FUE 24,2,0.63052
FUE 25,2,0.30947
FUE 26,2,0.36728
FUE 27,3,0.33238
FUE 28,3,0.39266
FUE 29,3,0.72001
FUE 30,3,0.4551
FUE 31,3,0.47192
FUE 32,3,0.6583
FUE 33,3,0.11228
FUE 34,3,0.4011
FUE 35,3,0.58174
FUE 36,3,0.85482
FUE 37,3,0.9938
FUE 38,3,0.53502
FUE 39,3,0.25673
FUE 40,4,0.019867
FUE 41,4,0.46955
FUE 42,4,0.54167
FUE 43,4,0.1799
FUE 44,4,0.27516
FUE 45,4,0.33823
FUE 46,4,0.15765
FUE 47,4,0.37153
FUE 48,4,0.4661
FUE 49,4,0.63363
FUE 50,4,0.36469
FUE 51,4,0.7636
FUE 52,4,0.080292
FUE 53,5,0.25676
FUE 54,5,0.64486
FUE 55,5,0.64934
FUE 56,5,0.95913
FUE 57,5,0.6316
FUE 58,5,0.1577
FUE 59,5,0.79317
FUE 60,5,0.35003
FUE 61,5,0.58249
FUE 62,5,0.42394
FUE 63,5,0.47891
FUE 64,5,0.69714
FUE 65,5,0.45477
FUE 66,6,0.93485
FUE 67,6,0.59041
FUE 68,6,0.68783
FUE 69,6,0.36069
FUE 70,6,0.16292
FUE 71,6,0.21787
FUE 72,6,0.17301
FUE 73,6,0.40486
FUE 74,6,0.60067
FUE 75,6,0.21853
FUE 76,6,0.3588
FUE 77,6,0.8888
FUE 78,6,0.063525
