,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,55.6643,55.6619,55.6605,55.635,55.5709,55.417,55.4932,55.4838,55.1511,55.208,54.861,54.1692,55.1346,52.5979,54.8882,55.0188,52.3108,53.707,52.412,42.885,54.2354,50.6196,43.6373,53.7134,53.9169,53.9462,54.1233,52.2816,50.4999,52.416,36.3224,52.5248,52.042,53.1023,45.4512,45.5215
FUE 2,65.673,65.6691,65.6669,65.6262,65.5246,65.284,65.4025,65.3878,64.8789,64.9646,64.4509,63.4789,64.8542,61.455,64.4905,64.682,61.1054,62.861,61.2281,50.9404,63.5694,59.1302,51.7093,62.8694,63.1389,63.1779,63.4165,61.07,58.9949,61.2329,44.31,61.3656,60.7823,62.0826,53.5777,53.6506
FUE 3,66.323,66.3195,66.3174,66.28,66.1864,65.9643,66.0738,66.0602,65.5881,65.6678,65.1881,64.2707,65.5651,62.3293,65.2251,65.4044,61.9905,63.6819,62.1095,51.9443,64.3566,60.063,52.7107,63.69,63.9472,63.9845,64.2114,61.9562,59.9302,62.1141,45.324,62.2427,61.6767,62.9351,54.5709,54.6435
FUE 4,56.0731,56.0685,56.0658,56.0169,55.8952,55.6092,55.7497,55.7323,55.1341,55.234,54.64,53.5427,55.1055,51.3392,54.6853,54.9058,50.9666,52.8599,51.0971,40.5625,53.6435,48.8932,41.3361,52.8692,53.1657,53.2089,53.4732,50.929,48.7527,51.1022,33.9127,51.2437,50.6241,52.013,43.2205,43.2942
FUE 5,69.1843,69.1809,69.1789,69.1424,69.0511,68.8343,68.9412,68.928,68.4665,68.5445,68.0747,67.1735,68.444,65.2571,68.111,68.2867,64.9217,66.5936,65.0395,54.9128,67.258,63.009,55.6783,66.6015,66.8551,66.8917,67.1152,64.8877,62.877,65.0441,48.2957,65.1714,64.6108,65.8563,57.5359,57.6084
FUE 6,55.8784,55.8759,55.8745,55.848,55.7813,55.6215,55.7006,55.6909,55.3458,55.4048,55.0458,54.3327,55.3288,52.7244,55.0739,55.2089,52.432,53.8582,52.535,42.9367,54.4009,50.7153,43.6907,53.8648,54.0736,54.1036,54.2855,52.4022,50.5942,52.5391,36.3672,52.65,52.1584,53.2393,45.51,45.5806
FUE 7,54.9012,54.8985,54.897,54.8689,54.7985,54.6299,54.7133,54.703,54.3397,54.4017,54.025,53.2811,54.3218,51.6197,54.0544,54.1959,51.3196,52.7888,51.4253,41.7279,53.3519,49.5672,42.4842,52.7956,53.0119,53.0431,53.232,51.289,49.4441,51.4294,35.149,51.5432,51.0393,52.1494,44.311,44.382
FUE 8,79.9352,79.932,79.9302,79.8971,79.8143,79.6168,79.7143,79.7022,79.2798,79.3515,78.9183,78.078,79.2592,76.2573,78.952,79.1142,75.9348,77.5313,76.0482,66.0744,78.1572,74.0803,66.8367,77.5388,77.7783,77.8129,78.0232,75.9021,73.9515,76.0527,59.4704,76.175,75.6352,76.8307,68.6836,68.7556
FUE 9,134.6248,134.6215,134.6196,134.5847,134.4975,134.29,134.3925,134.3798,133.9371,134.0121,133.5599,132.6878,133.9155,130.8167,133.5949,133.7641,130.4873,132.1236,130.6031,120.5475,132.7698,128.6018,121.3116,132.1314,132.3782,132.4139,132.6311,130.4539,128.4713,130.6076,113.9365,130.7326,130.1817,131.4037,123.1642,123.2365
FUE 10,55.8473,55.844,55.8397,55.815,55.7771,55.7088,55.7399,55.5077,55.2841,55.5902,54.4715,54.5749,54.519,52.8509,53.7497,54.9061,47.3187,49.2259,54.4194,52.1848,52.7874,54.0076,46.559,54.4755,54.4622,51.7903,54.195,54.1942,53.8249,54.1601,50.9037,46.9289,53.622,53.0936,51.8699,24.3809
