,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,57.7732,57.7724,57.7496,57.6079,57.394,57.5522,57.4493,57.2236,57.4828,57.4459,56.9892,56.56,53.0482,56.5413,55.0313,55.5505,55.7137,55.6695,56.2089,55.7673,54.9828,54.1716,52.4976,55.5952,55.5748,55.0441,55.6469,55.1979,50.6117,54.6146,31.4571,47.7942,48.764,52.6048,51.0033,45.1116
FUE 2,64.637,64.6363,64.6167,64.4945,64.3091,64.4463,64.3571,64.1605,64.3862,64.3542,63.9549,63.5751,60.3366,63.5585,62.1905,62.6658,62.8142,62.774,63.2612,62.8628,62.1459,61.3937,59.8132,62.7065,62.6879,62.2023,62.7535,62.3436,57.9986,61.8057,38.9766,55.2447,56.1969,59.9153,58.3777,52.5945
FUE 3,83.5533,83.5526,83.5351,83.4259,83.2594,83.3827,83.3026,83.1255,83.3287,83.3,82.9395,82.5937,79.5562,82.5785,81.3123,81.7556,81.8932,81.8561,82.3059,81.9383,81.2706,80.5624,79.0539,81.7934,81.7761,81.3234,81.837,81.4555,77.2962,80.9512,58.3846,74.5945,75.5322,79.1522,77.6653,71.9714
FUE 4,72.8312,72.8306,72.8135,72.7063,72.5431,72.664,72.5854,72.4116,72.6111,72.5829,72.2289,71.8889,68.8868,71.874,70.6255,71.0631,71.1989,71.1622,71.6057,71.2434,70.5842,69.8838,68.3883,71.1004,71.0834,70.6364,71.1434,70.7668,66.641,70.2685,47.7501,63.949,64.884,68.4858,67.0083,61.331
FUE 5,60.1452,60.1447,60.1311,60.0462,59.9159,60.0125,59.9498,59.8103,59.9703,59.9478,59.6625,59.3842,56.7813,59.3719,58.3181,58.6928,58.808,58.7769,59.1495,58.8455,58.2825,57.6713,56.3286,58.7245,58.71,58.3275,58.761,58.4397,54.7084,58.0086,36.0824,52.1383,53.0388,56.4175,55.0527,49.5861
FUE 6,69.8146,69.8141,69.7988,69.7033,69.5573,69.6655,69.5952,69.4393,69.6182,69.5929,69.2747,68.9666,66.1653,68.953,67.8035,68.2094,68.3347,68.3009,68.7082,68.3757,67.7651,67.1094,65.6892,68.2439,68.2281,67.8137,68.2835,67.935,64.0036,67.4704,45.2383,61.3699,62.2885,65.7825,64.3598,58.783
FUE 7,80.2391,80.2384,80.2207,80.1098,79.9409,80.0659,79.9847,79.8051,80.0112,79.982,79.6166,79.2663,76.2023,79.251,77.9714,78.4189,78.558,78.5204,78.9752,78.6035,77.9293,77.2153,75.6971,78.4571,78.4397,77.9826,78.5012,78.1159,73.9316,77.6072,55.0047,71.2227,72.1624,75.7958,74.3021,68.5958
FUE 8,57.6008,57.6,57.579,57.4479,57.2495,57.3963,57.3008,57.0908,57.3319,57.2977,56.872,56.4693,53.1017,56.4517,55.0171,55.5131,55.6684,55.6264,56.138,55.7194,54.9707,54.1905,52.5652,55.5557,55.5362,55.0294,55.6049,55.1766,50.7161,54.6173,31.6292,47.9312,48.892,52.6698,51.1013,45.2651
FUE 9,58.079,58.0783,58.0598,57.9445,57.7691,57.8989,57.8145,57.6282,57.8421,57.8118,57.4329,57.0709,53.9363,57.055,55.7399,56.1987,56.3415,56.3029,56.7706,56.3883,55.6968,54.9673,53.4236,56.2379,56.2199,55.7513,56.2831,55.8879,51.638,55.3674,32.6716,48.9104,49.8553,53.5238,52.012,46.2739
FUE 10,56.4038,56.4033,56.3873,56.2875,56.135,56.248,56.1746,56.012,56.1986,56.1722,55.8407,55.5206,52.6426,55.5065,54.3195,54.7374,54.8667,54.8318,55.2528,54.909,54.28,53.6071,52.1579,54.773,54.7567,54.3299,54.8139,54.4547,50.4482,53.9773,31.6332,47.7915,48.7166,52.2528,50.8087,45.1923
