,FBS,Bid
FUE 1,1,0.1028
FUE 2,1,0.84182
FUE 3,1,0.94198
FUE 4,1,0.61237
FUE 5,1,0.61388
FUE 6,1,0.18321
FUE 7,1,0.25355
FUE 8,1,0.97941
FUE 9,1,0.176
FUE 10,1,0.94368
FUE 11,1,0.24607
FUE 12,1,0.26456
FUE 13,1,0.53614
FUE 14,2,0.28042
FUE 15,2,0.1322
FUE 16,2,0.21605
FUE 17,2,0.48591
FUE 18,2,0.36096
FUE 19,2,0.19414
FUE 20,2,0.5397
FUE 21,2,0.37856
FUE 22,2,0.0098571
FUE 23,2,0.79557
FUE 24,2,0.49482
FUE 25,2,0.11676
FUE 26,2,0.40137
FUE 27,3,0.42038
FUE 28,3,0.08163
FUE 29,3,0.48608
FUE 30,3,0.0059394
FUE 31,3,0.37417
FUE 32,3,0.83803
FUE 33,3,0.98333
FUE 34,3,0.3158
FUE 35,3,0.49265
FUE 36,3,0.27012
FUE 37,3,0.38887
FUE 38,3,0.0026389
FUE 39,3,0.70981
FUE 40,4,0.20858
FUE 41,4,0.41363
FUE 42,4,0.47801
FUE 43,4,0.95937
FUE 44,4,0.69452
FUE 45,4,0.0365
FUE 46,4,0.26689
FUE 47,4,0.87379
FUE 48,4,0.72511
FUE 49,4,0.70825
FUE 50,4,0.081637
FUE 51,4,0.41895
FUE 52,4,0.43282
FUE 53,5,0.76302
FUE 54,5,0.7865
FUE 55,5,0.65871
FUE 56,5,0.20123
FUE 57,5,0.03326
FUE 58,5,0.031447
FUE 59,5,0.66193
FUE 60,5,0.47274
FUE 61,5,0.67682
FUE 62,5,0.071152
FUE 63,5,0.35349
FUE 64,5,0.027022
FUE 65,5,0.79054
FUE 66,6,0.90307
FUE 67,6,0.9638
FUE 68,6,0.77288
FUE 69,6,0.58294
FUE 70,6,0.81768
FUE 71,6,0.67689
FUE 72,6,0.041982
FUE 73,6,0.45917
FUE 74,6,0.26129
FUE 75,6,0.55087
FUE 76,6,0.72183
FUE 77,6,0.57985
FUE 78,6,0.92877
