,FBS,Bid
FUE 1,1,0.52726
FUE 2,1,0.45245
FUE 3,1,0.85804
FUE 4,1,0.70859
FUE 5,1,0.20765
FUE 6,1,0.36647
FUE 7,1,0.5821
FUE 8,1,0.40445
FUE 9,1,0.8542
FUE 10,1,0.67174
FUE 11,1,0.19909
FUE 12,1,0.69785
FUE 13,1,0.52926
FUE 14,1,0.87748
FUE 15,2,0.24702
FUE 16,2,0.33275
FUE 17,2,0.74945
FUE 18,2,0.26351
FUE 19,2,0.78846
FUE 20,2,0.2241
FUE 21,2,0.1221
FUE 22,2,0.38785
FUE 23,2,0.0025875
FUE 24,2,0.71305
FUE 25,2,0.70241
FUE 26,2,0.13008
FUE 27,2,0.35376
FUE 28,2,0.14885
FUE 29,3,0.1348
FUE 30,3,0.080234
FUE 31,3,0.77446
FUE 32,3,0.26243
FUE 33,3,0.44403
FUE 34,3,0.098223
FUE 35,3,0.14205
FUE 36,3,0.2319
FUE 37,3,0.13507
FUE 38,3,0.35487
FUE 39,3,0.72972
FUE 40,3,0.68848
FUE 41,3,0.3717
FUE 42,3,0.041381
FUE 43,4,0.57429
FUE 44,4,0.073022
FUE 45,4,0.18793
FUE 46,4,0.35541
FUE 47,4,0.99414
FUE 48,4,0.75115
FUE 49,4,0.31996
FUE 50,4,0.99803
FUE 51,4,0.37159
FUE 52,4,0.73782
FUE 53,4,0.30332
FUE 54,4,0.024292
FUE 55,4,0.21835
FUE 56,4,0.27774
FUE 57,5,0.23294
FUE 58,5,0.79501
FUE 59,5,0.39177
FUE 60,5,0.44663
FUE 61,5,0.67391
FUE 62,5,0.24097
FUE 63,5,0.62195
FUE 64,5,0.25816
FUE 65,5,0.65633
FUE 66,5,0.15129
FUE 67,5,0.50278
FUE 68,5,0.086981
FUE 69,5,0.5311
FUE 70,5,0.53405
FUE 71,6,0.93543
FUE 72,6,0.024519
FUE 73,6,0.95981
FUE 74,6,0.80295
FUE 75,6,0.7141
FUE 76,6,0.86299
FUE 77,6,0.68575
FUE 78,6,0.28062
FUE 79,6,0.41047
FUE 80,6,0.31224
FUE 81,6,0.16998
FUE 82,6,0.3269
FUE 83,6,0.26315
FUE 84,6,0.57441
