,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,82.0105,82.009,82.0042,81.9528,81.9686,81.9028,81.8245,80.3471,80.2159,75.4009,80.472,80.944,80.9255,80.8903,80.1414,77.8013,79.4857,79.9303,79.0602,80.1825,78.6295,77.4634,69.6797,79.9608,78.8233,67.3477,73.4594,77.5397,79.067,75.5441,78.4334,79.0039,76.7303,74.6279,78.6554,75.1666
FUE 2,65.4621,65.4604,65.4549,65.3957,65.4139,65.3384,65.2486,63.5941,63.4501,58.366,63.7315,64.2546,64.234,64.1947,63.3686,60.8624,62.6563,63.1382,62.1987,63.4136,61.7388,60.5074,52.5517,63.1715,61.9454,50.2058,56.3785,60.5874,62.206,58.5135,61.5304,62.1384,59.7417,57.5721,61.7664,58.125
FUE 3,56.144,56.1423,56.137,56.0798,56.0974,56.0242,55.9372,54.3249,54.1839,49.1614,54.4594,54.9704,54.9503,54.912,54.104,51.6361,53.4049,53.8782,52.9548,54.1482,52.5016,51.285,43.3677,53.9108,52.7052,41.0248,47.1841,51.3642,52.9619,49.3079,52.2959,52.8954,50.5267,48.3721,52.5288,48.9218
FUE 4,61.5366,61.5353,61.5313,61.4879,61.5012,61.4456,61.3792,60.0955,59.9789,55.4951,60.2062,60.621,60.6049,60.5741,59.9125,57.7722,59.323,59.7237,58.9359,59.9492,58.5406,57.4557,49.8997,59.751,58.7189,47.5872,53.6151,57.5273,58.942,55.6326,58.3596,58.8844,56.7642,54.7497,58.5645,55.2696
FUE 5,59.5187,59.517,59.5118,59.4554,59.4727,59.4006,59.3147,57.7206,57.5809,52.5853,57.8538,58.3596,58.3397,58.3018,57.5017,55.0506,56.8083,57.2778,56.3614,57.5455,55.9112,54.7011,46.8008,57.3102,56.1135,44.4592,50.6126,54.7799,56.3685,52.7314,55.7068,56.3025,53.9461,51.7981,55.9382,52.3464
FUE 6,57.1105,57.1085,57.1025,57.0377,57.0576,56.9748,56.8766,55.0965,54.9439,49.6856,55.2426,55.8011,55.7791,55.737,54.8576,52.242,54.1072,54.6142,53.6285,54.9053,53.1495,51.8761,43.815,54.6493,53.3644,41.4607,47.6699,51.9585,53.636,49.8357,52.933,53.5656,51.09,48.8788,53.1781,49.4404
FUE 7,57.4071,57.4059,57.4024,57.3636,57.3756,57.3259,57.2664,56.1003,55.9928,51.7324,56.2021,56.5815,56.5668,56.5387,55.9316,53.923,55.3846,55.757,55.0226,55.9655,54.651,53.6213,46.2298,55.7823,54.8189,43.932,49.8972,53.6896,55.0284,51.8658,54.4801,54.9743,52.9587,51.0071,54.6735,51.5133
FUE 8,66.344,66.3423,66.337,66.2797,66.2973,66.224,66.1369,64.523,64.382,59.3571,64.6577,65.1691,65.149,65.1106,64.302,61.8327,63.6024,64.076,63.152,64.3462,62.6985,61.4814,53.5627,64.1086,62.9023,51.2196,57.3794,61.5606,63.1591,59.5037,62.4928,63.0926,60.7228,58.5677,62.7257,59.1175
FUE 9,99.7939,99.7924,99.7877,99.7368,99.7525,99.6874,99.6099,98.1458,98.0156,93.2221,98.2698,98.7379,98.7196,98.6847,97.9416,95.6148,97.2904,97.7321,96.8675,97.9825,96.4391,95.2782,87.5087,97.7624,96.6319,85.1779,91.2845,95.3542,96.8742,93.365,96.2439,96.8115,94.5478,92.4508,96.4649,92.9884
FUE 10,55.9048,55.9036,55.9001,55.8622,55.8739,55.8251,55.7668,54.6202,54.5143,50.2928,54.7205,55.094,55.0795,55.0519,54.4539,52.4681,53.9142,54.2818,53.5566,54.4874,53.189,52.169,44.8072,54.3068,53.3551,42.5121,48.4658,52.2367,53.5623,50.4255,53.0199,53.5088,51.5115,49.5712,53.2113,50.075
