,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,60.1308,60.1281,60.0965,60.0766,59.9881,60.0007,59.9612,60.0015,59.6404,59.6421,59.4485,59.2518,54.4865,57.6729,56.2066,57.7941,52.7049,58.7318,49.9943,57.0758,57.5058,57.9041,54.8644,45.6327,57.57,34.0718,54.3253,56.5699,55.2331,33.4386,27.505,24.8683,50.2855,56.1451,54.6488,56.0813
FUE 2,77.1266,77.1243,77.0979,77.0812,77.0072,77.0177,76.9846,77.0184,76.7138,76.7152,76.5503,76.3815,72.0405,74.9916,73.6535,75.1004,70.3348,75.9305,67.6948,74.4516,74.8412,75.1988,72.3981,63.3854,74.8991,51.853,71.8875,73.9886,72.7454,51.22,45.2879,42.6513,67.9802,73.5965,72.1943,73.5374
FUE 3,61.2691,61.2672,61.2449,61.2309,61.1683,61.1773,61.1492,61.1778,60.9188,60.9201,60.7787,60.6333,56.6829,59.4084,58.1901,59.5058,55.0552,60.241,52.4903,58.9208,59.2732,59.5939,57.0201,48.2384,59.3252,36.7377,56.5381,58.4983,57.3461,36.1051,30.1745,27.5382,52.7696,58.1375,56.8281,58.0829
FUE 4,87.1813,87.1792,87.1544,87.1387,87.0691,87.079,87.0478,87.0796,86.7923,86.7936,86.6376,86.4777,82.2792,85.149,83.8544,85.2536,80.601,86.0486,77.9871,84.628,85.0041,85.3482,82.6296,73.6976,85.0598,62.1761,82.1291,84.1797,82.9693,61.5433,55.6116,52.9751,78.2705,83.799,82.43,83.7415
FUE 5,55.4375,55.4357,55.414,55.4004,55.3395,55.3482,55.3209,55.3488,55.0966,55.0979,54.9601,54.8183,50.9312,53.6193,52.4206,53.715,49.317,54.4351,46.7654,53.1402,53.4866,53.8013,51.265,42.5238,53.5377,31.0288,50.7879,52.7244,51.5873,30.3963,24.466,21.8297,47.0436,52.3688,51.075,52.3149
FUE 6,54.7417,54.7388,54.7056,54.6847,54.5918,54.605,54.5636,54.6058,54.2276,54.2294,54.0272,53.8221,48.9387,52.1888,50.6873,52.3135,47.1376,53.2819,44.4091,51.5759,52.017,52.4268,49.3219,40.0344,52.083,28.4665,48.7754,51.0582,49.6963,27.8333,21.8994,19.2626,44.7017,50.6246,49.1032,50.5595
FUE 7,97.2619,97.2597,97.2348,97.2191,97.1491,97.1591,97.1278,97.1597,96.8713,96.8727,96.716,96.5555,92.3477,95.2229,93.9254,95.3277,90.6677,96.1251,88.0521,94.7007,95.0776,95.4226,92.6986,83.7612,95.1335,72.2389,92.1975,94.2514,93.0388,71.6061,65.6744,63.038,88.3356,93.8699,92.4987,93.8123
FUE 8,64.7419,64.7401,64.7184,64.7047,64.6438,64.6525,64.6252,64.653,64.4006,64.4018,64.2639,64.122,60.2322,62.9219,61.7224,63.0176,58.6173,63.7384,56.0652,62.4424,62.789,63.104,60.5661,51.8231,62.8402,40.3279,60.0888,62.0263,60.8886,39.6954,33.765,31.1288,56.3434,61.6705,60.376,61.6166
FUE 9,87.582,87.5799,87.5554,87.54,87.4713,87.4811,87.4503,87.4817,87.1981,87.1995,87.0454,86.8874,82.7208,85.5722,84.2873,85.6759,81.0488,86.4631,78.441,85.0555,85.4286,85.7696,83.0695,74.1561,85.4838,62.6371,82.5713,84.6105,83.4074,62.0043,56.0728,53.4363,78.7238,84.2323,82.8708,84.1752
FUE 10,57.0495,57.0465,57.0125,56.9911,56.8961,56.9096,56.8672,56.9104,56.5239,56.5257,56.3193,56.1102,51.1709,54.4508,52.9328,54.5772,49.3607,55.5602,46.624,53.8305,54.2769,54.692,51.5565,42.2434,54.3437,30.6723,51.0066,53.3072,51.9335,30.039,24.105,21.4681,46.9172,52.8695,51.3365,52.8038
