,FBS,Bid
FUE 1,1,0.024874
FUE 2,1,0.1209
FUE 3,1,0.40797
FUE 4,1,0.9248
FUE 5,1,0.55544
FUE 6,1,0.44022
FUE 7,1,0.80809
FUE 8,1,0.93861
FUE 9,1,0.66181
FUE 10,1,0.63718
FUE 11,1,0.80935
FUE 12,1,0.90547
FUE 13,1,0.6162
FUE 14,1,0.91501
FUE 15,1,0.79655
FUE 16,2,0.17139
FUE 17,2,0.51372
FUE 18,2,0.21915
FUE 19,2,0.15507
FUE 20,2,0.37319
FUE 21,2,0.56503
FUE 22,2,0.57052
FUE 23,2,0.54974
FUE 24,2,0.79523
FUE 25,2,0.49336
FUE 26,2,0.39166
FUE 27,2,0.55274
FUE 28,2,0.89834
FUE 29,2,0.20939
FUE 30,2,0.29435
FUE 31,3,0.45657
FUE 32,3,0.028988
FUE 33,3,0.55422
FUE 34,3,0.048962
FUE 35,3,0.36905
FUE 36,3,0.1923
FUE 37,3,0.22751
FUE 38,3,0.45664
FUE 39,3,0.097977
FUE 40,3,0.77189
FUE 41,3,0.52856
FUE 42,3,0.18648
FUE 43,3,0.53635
FUE 44,3,0.93326
FUE 45,3,0.51999
FUE 46,4,0.028181
FUE 47,4,0.73402
FUE 48,4,0.85618
FUE 49,4,0.2176
FUE 50,4,0.23021
FUE 51,4,0.027995
FUE 52,4,0.38391
FUE 53,4,0.42192
FUE 54,4,0.38686
FUE 55,4,0.72939
FUE 56,4,0.70146
FUE 57,4,0.4332
FUE 58,4,0.65247
FUE 59,4,0.21567
FUE 60,4,0.40823
FUE 61,5,0.35631
FUE 62,5,0.62436
FUE 63,5,0.80669
FUE 64,5,0.22608
FUE 65,5,0.72216
FUE 66,5,0.80221
FUE 67,5,0.12803
FUE 68,5,0.38596
FUE 69,5,0.011071
FUE 70,5,0.80736
FUE 71,5,0.98546
FUE 72,5,0.048667
FUE 73,5,0.44901
FUE 74,5,0.76049
FUE 75,5,0.91046
FUE 76,6,0.26514
FUE 77,6,0.33337
FUE 78,6,0.77921
FUE 79,6,0.39697
FUE 80,6,0.24078
FUE 81,6,0.568
FUE 82,6,0.92376
FUE 83,6,0.051028
FUE 84,6,0.93997
FUE 85,6,0.34656
FUE 86,6,0.48746
FUE 87,6,0.86296
FUE 88,6,0.53512
FUE 89,6,0.55759
FUE 90,6,0.29157
