,FBS,Bid
FUE 1,1,0.18057
FUE 2,1,0.15649
FUE 3,1,0.30493
FUE 4,1,0.32219
FUE 5,1,0.84042
FUE 6,1,0.26323
FUE 7,1,0.93512
FUE 8,1,0.98413
FUE 9,1,0.41918
FUE 10,1,0.071233
FUE 11,2,0.77405
FUE 12,2,0.39059
FUE 13,2,0.053037
FUE 14,2,0.53824
FUE 15,2,0.51845
FUE 16,2,0.20365
FUE 17,2,0.056496
FUE 18,2,0.2677
FUE 19,2,0.91927
FUE 20,2,0.8423
FUE 21,3,0.51758
FUE 22,3,0.75721
FUE 23,3,0.99816
FUE 24,3,0.61929
FUE 25,3,0.48018
FUE 26,3,0.25722
FUE 27,3,0.11173
FUE 28,3,0.30917
FUE 29,3,0.11391
FUE 30,3,0.4722
FUE 31,4,0.70178
FUE 32,4,0.9323
FUE 33,4,0.93409
FUE 34,4,0.49644
FUE 35,4,0.27895
FUE 36,4,0.29387
FUE 37,4,0.72326
FUE 38,4,0.059898
FUE 39,4,0.19751
FUE 40,4,0.54054
FUE 41,5,0.49904
FUE 42,5,0.56516
FUE 43,5,0.080732
FUE 44,5,0.032318
FUE 45,5,0.59424
FUE 46,5,0.70485
FUE 47,5,0.52607
FUE 48,5,0.93777
FUE 49,5,0.97395
FUE 50,5,0.89306
FUE 51,6,0.52787
FUE 52,6,0.4807
FUE 53,6,0.22156
FUE 54,6,0.34244
FUE 55,6,0.65034
FUE 56,6,0.22565
FUE 57,6,0.59477
FUE 58,6,0.45339
FUE 59,6,0.71374
FUE 60,6,0.71439
