,FBS,Bid
FUE 1,1,0.54219
FUE 2,1,0.71644
FUE 3,1,0.61332
FUE 4,1,0.20467
FUE 5,1,0.958
FUE 6,1,0.7417
FUE 7,1,0.56941
FUE 8,1,0.20553
FUE 9,1,0.2872
FUE 10,1,0.26442
FUE 11,1,0.46651
FUE 12,1,0.94226
FUE 13,1,0.5534
FUE 14,1,0.58642
FUE 15,2,0.97379
FUE 16,2,0.31595
FUE 17,2,0.89893
FUE 18,2,0.39205
FUE 19,2,0.63147
FUE 20,2,0.79069
FUE 21,2,0.26276
FUE 22,2,0.33797
FUE 23,2,0.23737
FUE 24,2,0.31208
FUE 25,2,0.047328
FUE 26,2,0.020564
FUE 27,2,0.78055
FUE 28,2,0.85553
FUE 29,3,0.68119
FUE 30,3,0.33474
FUE 31,3,0.67278
FUE 32,3,0.64374
FUE 33,3,0.8337
FUE 34,3,0.51007
FUE 35,3,0.61428
FUE 36,3,0.47679
FUE 37,3,0.62386
FUE 38,3,0.98793
FUE 39,3,0.4422
FUE 40,3,0.59305
FUE 41,3,0.27531
FUE 42,3,0.085553
FUE 43,4,0.86949
FUE 44,4,0.44063
FUE 45,4,0.26748
FUE 46,4,0.0053022
FUE 47,4,0.17337
FUE 48,4,0.55268
FUE 49,4,0.71847
FUE 50,4,0.13015
FUE 51,4,0.14606
FUE 52,4,0.96873
FUE 53,4,0.78825
FUE 54,4,0.15127
FUE 55,4,0.8052
FUE 56,4,0.7858
FUE 57,5,0.54337
FUE 58,5,0.22546
FUE 59,5,0.85331
FUE 60,5,0.45757
FUE 61,5,0.76143
FUE 62,5,0.013463
FUE 63,5,0.27171
FUE 64,5,0.76191
FUE 65,5,0.95509
FUE 66,5,0.011022
FUE 67,5,0.15235
FUE 68,5,0.55018
FUE 69,5,0.11133
FUE 70,5,0.82435
FUE 71,6,0.69143
FUE 72,6,0.80291
FUE 73,6,0.67603
FUE 74,6,0.30897
FUE 75,6,0.24772
FUE 76,6,0.51212
FUE 77,6,0.075832
FUE 78,6,0.51435
FUE 79,6,0.89211
FUE 80,6,0.94224
FUE 81,6,0.14326
FUE 82,6,0.26128
FUE 83,6,0.31437
FUE 84,6,0.48523
