,FBS,Bid
FUE 1,1,0.79115
FUE 2,1,0.24732
FUE 3,1,0.83613
FUE 4,1,0.85853
FUE 5,1,0.79027
FUE 6,1,0.90767
FUE 7,1,0.22917
FUE 8,1,0.57352
FUE 9,1,0.22015
FUE 10,1,0.78819
FUE 11,1,0.69202
FUE 12,1,0.69252
FUE 13,1,0.51754
FUE 14,1,0.5404
FUE 15,2,0.7493
FUE 16,2,0.17526
FUE 17,2,0.56143
FUE 18,2,0.35431
FUE 19,2,0.66074
FUE 20,2,0.88389
FUE 21,2,0.65641
FUE 22,2,0.11559
FUE 23,2,0.058198
FUE 24,2,0.50829
FUE 25,2,0.83828
FUE 26,2,0.69854
FUE 27,2,0.76103
FUE 28,2,0.29956
FUE 29,3,0.11338
FUE 30,3,0.29546
FUE 31,3,0.95906
FUE 32,3,0.26353
FUE 33,3,0.98688
FUE 34,3,0.044412
FUE 35,3,0.99381
FUE 36,3,0.0068286
FUE 37,3,0.66217
FUE 38,3,0.50598
FUE 39,3,0.96093
FUE 40,3,0.69362
FUE 41,3,0.81516
FUE 42,3,0.034524
FUE 43,4,0.70919
FUE 44,4,0.95814
FUE 45,4,0.94456
FUE 46,4,0.93797
FUE 47,4,0.57273
FUE 48,4,0.55333
FUE 49,4,0.50236
FUE 50,4,0.86399
FUE 51,4,0.99386
FUE 52,4,0.67116
FUE 53,4,0.34432
FUE 54,4,0.71212
FUE 55,4,0.92679
FUE 56,4,0.063566
FUE 57,5,0.50477
FUE 58,5,0.20433
FUE 59,5,0.67
FUE 60,5,0.2495
FUE 61,5,0.94807
FUE 62,5,0.69564
FUE 63,5,0.90584
FUE 64,5,0.81426
FUE 65,5,0.79633
FUE 66,5,0.10786
FUE 67,5,0.83141
FUE 68,5,0.13484
FUE 69,5,0.59144
FUE 70,5,0.92201
FUE 71,6,0.99334
FUE 72,6,0.20253
FUE 73,6,0.045651
FUE 74,6,0.32089
FUE 75,6,0.24028
FUE 76,6,0.43707
FUE 77,6,0.26246
FUE 78,6,0.044545
FUE 79,6,0.10488
FUE 80,6,0.55276
FUE 81,6,0.70737
FUE 82,6,0.44418
FUE 83,6,0.80847
FUE 84,6,0.48216
