,FBS,Bid
FUE 1,1,0.39508
FUE 2,1,0.89084
FUE 3,1,0.10104
FUE 4,1,0.19237
FUE 5,1,0.35457
FUE 6,1,0.24516
FUE 7,1,0.53551
FUE 8,1,0.27809
FUE 9,1,0.43549
FUE 10,1,0.76583
FUE 11,1,0.3365
FUE 12,1,0.70251
FUE 13,2,0.77114
FUE 14,2,0.53082
FUE 15,2,0.95832
FUE 16,2,0.67974
FUE 17,2,0.090932
FUE 18,2,0.18383
FUE 19,2,0.27702
FUE 20,2,0.40928
FUE 21,2,0.13892
FUE 22,2,0.90527
FUE 23,2,0.81794
FUE 24,2,0.52912
FUE 25,3,0.64097
FUE 26,3,0.17733
FUE 27,3,0.31102
FUE 28,3,0.064686
FUE 29,3,0.58648
FUE 30,3,0.27895
FUE 31,3,0.97407
FUE 32,3,0.99571
FUE 33,3,0.22226
FUE 34,3,0.77332
FUE 35,3,0.79911
FUE 36,3,0.68605
FUE 37,4,0.84539
FUE 38,4,0.17577
FUE 39,4,0.70966
FUE 40,4,0.11946
FUE 41,4,0.53453
FUE 42,4,0.64376
FUE 43,4,0.19676
FUE 44,4,0.16915
FUE 45,4,0.88042
FUE 46,4,0.8596
FUE 47,4,0.81045
FUE 48,4,0.58963
FUE 49,5,0.35576
FUE 50,5,0.15199
FUE 51,5,0.30463
FUE 52,5,0.021954
FUE 53,5,0.84818
FUE 54,5,0.88103
FUE 55,5,0.74361
FUE 56,5,0.26257
FUE 57,5,0.93111
FUE 58,5,0.76154
FUE 59,5,0.77419
FUE 60,5,0.11538
FUE 61,6,0.43532
FUE 62,6,0.00072364
FUE 63,6,0.083506
FUE 64,6,0.49545
FUE 65,6,0.59018
FUE 66,6,0.046775
FUE 67,6,0.062444
FUE 68,6,0.23252
FUE 69,6,0.88551
FUE 70,6,0.018731
FUE 71,6,0.31601
FUE 72,6,0.88284
