,FBS,Bid
FUE 1,1,0.81889
FUE 2,1,0.81323
FUE 3,1,0.71531
FUE 4,1,0.32878
FUE 5,1,0.20229
FUE 6,1,0.76513
FUE 7,1,0.47429
FUE 8,1,0.17639
FUE 9,1,0.74372
FUE 10,1,0.97059
FUE 11,1,0.4883
FUE 12,2,0.22678
FUE 13,2,0.68657
FUE 14,2,0.30945
FUE 15,2,0.32229
FUE 16,2,0.3739
FUE 17,2,0.79189
FUE 18,2,0.18922
FUE 19,2,0.42733
FUE 20,2,0.31275
FUE 21,2,0.10111
FUE 22,2,0.32365
FUE 23,3,0.84995
FUE 24,3,0.56975
FUE 25,3,0.30682
FUE 26,3,0.30421
FUE 27,3,0.71336
FUE 28,3,0.63212
FUE 29,3,0.14076
FUE 30,3,0.15822
FUE 31,3,0.46162
FUE 32,3,0.95836
FUE 33,3,0.98221
FUE 34,4,0.49743
FUE 35,4,0.53869
FUE 36,4,0.054717
FUE 37,4,0.78325
FUE 38,4,0.15571
FUE 39,4,0.83947
FUE 40,4,0.62113
FUE 41,4,0.94747
FUE 42,4,0.80609
FUE 43,4,0.51752
FUE 44,4,0.34888
FUE 45,5,0.86544
FUE 46,5,0.40231
FUE 47,5,0.88797
FUE 48,5,0.25734
FUE 49,5,0.4518
FUE 50,5,0.41021
FUE 51,5,0.84499
FUE 52,5,0.92223
FUE 53,5,0.066533
FUE 54,5,0.39748
FUE 55,5,0.92328
FUE 56,6,0.022285
FUE 57,6,0.36224
FUE 58,6,0.24526
FUE 59,6,0.19908
FUE 60,6,0.46142
FUE 61,6,0.25876
FUE 62,6,0.15601
FUE 63,6,0.35366
FUE 64,6,0.52776
FUE 65,6,0.33178
FUE 66,6,0.53621
